"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"770","-2",2,4.448,4.13
"771","-0.2",2,1.517,1.2225
"772","-0.4",2,1.706,1.38
"773","-0.6",2,1.986,1.475
"774","-0.8",2,2.253,1.6275
"775","-1",2,2.617,1.8825
"776","-1.2",2,2.938,2.015
"777","-1.4",2,3.249,2.2525
"778","-1.6",2,3.508,2.455
"779","-1.8",2,3.838,2.82
"780","-2",2,4.059,3.0825
"781","-0.2",2,1.816,1.64
"782","-0.4",2,2.126,1.88
"783","-0.6",2,2.482,2.27
"784","-0.8",2,2.86,2.4925
"785","-1",2,3.317,2.8375
"786","-1.2",2,3.705,3.19
"787","-1.4",2,4.237,3.555
"788","-1.6",2,4.476,3.8225
"789","-1.8",2,4.795,4.165
"790","-2",2,5.01,4.3325
"791","-0.2",3,1.87,1.905
"792","-0.4",3,2.23,2.3225
"793","-0.6",2,2.604,2.695
"794","-0.8",3,3.007,3.15
"795","-1",2,3.505,3.465
"796","-1.2",2,3.912,3.985
"797","-1.4",2,4.279,4.28
"798","-1.6",2,4.663,4.5
"799","-1.8",2,4.896,4.675
"800","-2",2,5.056,4.7475
"801","-0.2",2,1.75,1.58
"802","-0.4",2,2.046,1.9175
"803","-0.6",2,2.318,2.15
"804","-0.8",3,2.751,2.4575
"805","-1",2,3.138,2.8575
"806","-1.2",2,3.608,3.2325
"807","-1.4",2,3.866,3.505
"808","-1.6",2,4.133,3.7975
"809","-1.8",2,4.362,4.0375
"810","-2",2,4.691,4.465
"811","-0.2",3,1.47,1.735
"812","-0.4",3,1.55,1.8375
"813","-0.6",3,1.797,2.2175
"814","-0.8",3,1.995,2.4875
"815","-1",3,2.281,2.925
"816","-1.2",3,2.665,3.4425
"817","-1.4",3,2.938,3.8625
"818","-1.6",3,3.263,4.3375
"819","-1.8",3,3.501,4.6
"820","-2",3,3.742,4.9025
"821","-0.2",2,1.834,1.9375
"822","-0.4",2,2.191,2.2775
"823","-0.6",2,2.59,2.775
"824","-0.8",2,2.878,2.9925
"825","-1",2,3.315,3.49
"826","-1.2",2,3.754,4.05
"827","-1.4",2,4.079,4.45
"828","-1.6",2,4.437,4.83
"829","-1.8",2,4.701,5.18
"830","-2",2,4.914,5.4825
"831","-0.2",2,1.783,1.6625
"832","-0.4",2,2.087,1.895
"833","-0.6",2,2.4,2.17
"834","-0.8",2,2.848,2.635
"835","-1",2,3.239,3.0325
"836","-1.2",2,3.577,3.2925
"837","-1.4",2,3.903,3.6175
"838","-1.6",2,4.254,4.0475
"839","-1.8",2,4.505,4.3975
"840","-2",2,4.696,4.56
"841","-0.2",2,1.878,1.78
"842","-0.4",2,2.347,2.21
"843","-0.6",2,2.751,2.5575
"844","-0.8",2,3.142,2.8325
"845","-1",2,3.761,3.4775
"846","-1.2",2,4.28,3.945
"847","-1.4",2,4.651,4.33
"848","-1.6",2,5.066,4.675
"849","-1.8",2,5.312,5.1575
"850","-2",2,5.598,5.5
"851","-0.2",3,1.837,2.0925
"852","-0.4",3,2.129,2.4125
"853","-0.6",3,2.455,2.8
"854","-0.8",3,2.999,3.4475
"855","-1",3,3.421,4.055
"856","-1.2",3,3.864,4.4025
"857","-1.4",3,4.252,4.945
"858","-1.6",2,4.526,5.215
"859","-1.8",2,4.916,5.5625
"860","-2",2,5.093,5.6275
"861","-0.2",2,1.949,1.775
"862","-0.4",2,2.201,1.92
"863","-0.6",2,2.752,2.35
"864","-0.8",2,3.116,2.57
"865","-1",2,3.613,3.105
"866","-1.2",2,4.056,3.5275
"867","-1.4",2,4.605,4.0925
"868","-1.6",2,5.013,4.4925
"869","-1.8",2,5.247,4.805
"870","-2",2,5.512,5.2925
"871","-0.2",2,1.788,1.6825
"872","-0.4",2,2.083,1.9
"873","-0.6",2,2.438,2.1825
"874","-0.8",2,2.79,2.5175
"875","-1",2,3.218,2.845
"876","-1.2",2,3.607,3.1875
"877","-1.4",2,3.985,3.665
"878","-1.6",2,4.291,4.005
"879","-1.8",2,4.603,4.4075
"880","-2",2,4.927,4.8325
"881","-0.2",2,1.822,1.7025
"882","-0.4",2,2.208,1.9775
"883","-0.6",2,2.529,2.2725
"884","-0.8",2,2.981,2.6925
"885","-1",2,3.393,3.08
"886","-1.2",2,3.728,3.3225
"887","-1.4",2,4.187,3.7425
"888","-1.6",2,4.605,4.2225
"889","-1.8",2,4.831,4.44
"890","-2",2,5.107,4.705
"891","-0.2",2,1.748,1.5825
"892","-0.4",2,1.989,1.765
"893","-0.6",2,2.349,2.05
"894","-0.8",2,2.586,2.2075
"895","-1",2,2.992,2.4175
"896","-1.2",2,3.407,2.65
"897","-1.4",2,3.761,2.91
"898","-1.6",2,4.153,3.2175
"899","-1.8",2,4.386,3.3925
"900","-2",2,4.657,3.6025
"901","-0.2",3,1.601,1.6625
"902","-0.4",3,1.85,1.84
"903","-0.6",3,2.084,2.1675
"904","-0.8",3,2.326,2.4175
"905","-1",3,2.716,2.955
"906","-1.2",3,2.984,3.24
"907","-1.4",3,3.265,3.52
"908","-1.6",3,3.521,3.84
"909","-1.8",3,3.866,4.3425
"910","-2",3,4.231,4.7325
"911","-0.2",3,1.731,1.7625
"912","-0.4",3,2.033,1.9925
"913","-0.6",3,2.502,2.6575
"914","-0.8",3,2.905,2.8025
"915","-1",3,3.32,3.2575
"916","-1.2",2,3.762,3.6975
"917","-1.4",2,4.273,4.1575
"918","-1.6",2,4.594,4.3175
"919","-1.8",2,4.914,4.7
"920","-2",2,5.201,4.9125
"921","-0.2",1,1.642,1.29
"922","-0.4",1,1.919,1.42
"923","-0.6",2,2.219,1.57
"924","-0.8",2,2.579,1.8375
"925","-1",2,3.003,2.08
"926","-1.2",2,3.39,2.35
"927","-1.4",2,3.828,2.725
"928","-1.6",2,4.287,3.22
"929","-1.8",2,4.569,3.59
"930","-2",2,4.788,3.7725
"931","-0.2",3,1.676,1.6675
"932","-0.4",3,1.954,1.9575
"933","-0.6",3,2.177,2.2775
"934","-0.8",3,2.52,2.7
"935","-1",3,2.857,2.94
"936","-1.2",3,3.256,3.4775
"937","-1.4",3,3.639,3.87
"938","-1.6",3,3.986,4.1325
"939","-1.8",3,4.378,4.6925
"940","-2",3,4.746,5.0625
"941","-0.2",3,1.696,1.6525
"942","-0.4",3,1.989,1.9425
"943","-0.6",3,2.265,2.1575
"944","-0.8",3,2.594,2.385
"945","-1",2,2.966,2.545
"946","-1.2",3,3.274,2.8825
"947","-1.4",2,3.584,2.9875
"948","-1.6",2,3.874,3.105
"949","-1.8",2,4.209,3.305
"950","-2",2,4.387,3.42
"951","-0.2",3,1.678,1.7575
"952","-0.4",3,1.862,2.0375
"953","-0.6",3,2.098,2.38
"954","-0.8",3,2.372,2.7325
"955","-1",3,2.666,3.1
"956","-1.2",3,2.895,3.3375
"957","-1.4",3,3.19,3.675
"958","-1.6",3,3.405,3.8675
"959","-1.8",3,3.726,4.1325
"960","-2",3,4.014,4.4
"961","-0.2",3,1.923,1.995
"962","-0.4",3,2.224,2.29
"963","-0.6",3,2.659,2.83
"964","-0.8",3,3.157,3.3175
"965","-1",3,3.727,4.1
"966","-1.2",3,4.155,4.46
"967","-1.4",2,4.569,4.8075
"968","-1.6",2,4.972,5.1525
"969","-1.8",2,5.261,5.405
"970","-2",2,5.528,5.7125
"971","-0.2",3,1.701,1.745
"972","-0.4",3,1.933,2.0175
"973","-0.6",3,2.238,2.34
"974","-0.8",3,2.499,2.6825
"975","-1",3,2.796,3.0275
"976","-1.2",3,3.076,3.31
"977","-1.4",3,3.436,3.8125
"978","-1.6",3,3.655,4.02
"979","-1.8",3,4.001,4.355
"980","-2",3,4.225,4.5625
"981","-0.2",3,1.727,1.6425
"982","-0.4",3,1.945,1.85
"983","-0.6",3,2.26,2.1
"984","-0.8",3,2.639,2.4775
"985","-1",3,3.067,2.88
"986","-1.2",3,3.501,3.2525
"987","-1.4",2,3.889,3.6475
"988","-1.6",2,4.255,4
"989","-1.8",2,4.712,4.535
"990","-2",2,5.109,4.965
"991","-0.2",2,1.616,1.49
"992","-0.4",2,1.823,1.5975
"993","-0.6",2,2.111,1.8025
"994","-0.8",2,2.351,1.97
"995","-1",2,2.752,2.2875
"996","-1.2",2,3.016,2.4975
"997","-1.4",2,3.304,2.6475
"998","-1.6",2,3.652,3.1425
"999","-1.8",2,4.03,3.5925
"1000","-2",2,4.288,3.96
