"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"797","0.96",2,5.048,5.1125
"798","0.97",2,5.432,5.4
"799","0.98",2,5.652,5.685
"800","0.99",2,5.738,5.74
"801","0.37",3,1.446,1.4675
"802","0.6",3,2.057,2.1525
"803","0.75",3,2.678,2.7275
"804","0.84",2,3.436,3.405
"805","0.9",2,4.127,4.1125
"806","0.94",2,4.684,4.7025
"807","0.96",2,5.079,5.165
"808","0.97",2,5.421,5.4775
"809","0.98",2,5.664,5.6175
"810","0.99",2,5.802,5.835
"811","0.37",2,1.461,1.485
"812","0.6",2,1.994,1.96
"813","0.75",3,2.716,2.755
"814","0.84",2,3.417,3.47
"815","0.9",2,4.045,4.21
"816","0.94",2,4.647,4.555
"817","0.96",2,5.044,5.09
"818","0.97",2,5.389,5.325
"819","0.98",2,5.588,5.585
"820","0.99",2,5.735,5.6775
"821","0.37",3,1.415,1.41
"822","0.6",2,2.016,1.915
"823","0.75",2,2.653,2.6175
"824","0.84",3,3.442,3.4725
"825","0.9",2,4.082,3.96
"826","0.94",2,4.708,4.685
"827","0.96",2,5.106,5.1025
"828","0.97",2,5.395,5.4225
"829","0.98",2,5.59,5.625
"830","0.99",2,5.766,5.745
"831","0.37",3,1.438,1.4075
"832","0.6",3,2.017,1.955
"833","0.75",3,2.623,2.6525
"834","0.84",3,3.383,3.295
"835","0.9",3,4.128,4.25
"836","0.94",2,4.721,4.635
"837","0.96",2,5.129,5.145
"838","0.97",2,5.405,5.435
"839","0.98",2,5.632,5.5625
"840","0.99",2,5.805,5.7825
"841","0.37",2,1.429,1.4225
"842","0.6",2,2.019,2.01
"843","0.75",2,2.633,2.5875
"844","0.84",2,3.486,3.4025
"845","0.9",2,4.122,4.03
"846","0.94",2,4.705,4.7
"847","0.96",2,5.042,4.95
"848","0.97",2,5.442,5.39
"849","0.98",2,5.69,5.6525
"850","0.99",2,5.698,5.735
"851","0.37",3,1.44,1.45
"852","0.6",3,2.008,2.0375
"853","0.75",3,2.723,2.7675
"854","0.84",3,3.344,3.48
"855","0.9",3,4.104,4.215
"856","0.94",2,4.761,4.7575
"857","0.96",2,5.202,5.1625
"858","0.97",2,5.428,5.3575
"859","0.98",2,5.639,5.61
"860","0.99",2,5.781,5.81
"861","0.37",3,1.442,1.4625
"862","0.6",3,1.96,1.9625
"863","0.75",3,2.677,2.7
"864","0.84",2,3.409,3.4625
"865","0.9",2,4.187,4.17
"866","0.94",2,4.7,4.6925
"867","0.96",2,5.183,5.14
"868","0.97",2,5.462,5.4475
"869","0.98",2,5.629,5.595
"870","0.99",2,5.756,5.7175
"871","0.37",2,1.425,1.42
"872","0.6",2,1.992,1.9625
"873","0.75",2,2.69,2.7475
"874","0.84",2,3.444,3.4075
"875","0.9",2,4.047,4.1975
"876","0.94",2,4.814,4.78
"877","0.96",2,5.093,5.0925
"878","0.97",2,5.462,5.49
"879","0.98",2,5.682,5.7175
"880","0.99",2,5.724,5.7425
"881","0.37",3,1.428,1.4225
"882","0.6",3,1.988,1.9775
"883","0.75",2,2.689,2.7
"884","0.84",2,3.373,3.3225
"885","0.9",2,4.139,4.03
"886","0.94",2,4.672,4.7425
"887","0.96",2,5.112,5.2375
"888","0.97",2,5.465,5.44
"889","0.98",2,5.591,5.565
"890","0.99",2,5.799,5.7925
"891","0.37",2,1.437,1.4175
"892","0.6",2,1.998,1.94
"893","0.75",3,2.737,2.73
"894","0.84",2,3.456,3.4225
"895","0.9",2,4.143,4.11
"896","0.94",2,4.754,4.7075
"897","0.96",2,5.135,5.1075
"898","0.97",2,5.415,5.42
"899","0.98",2,5.697,5.6725
"900","0.99",2,5.775,5.7425
"901","0.37",3,1.486,1.4925
"902","0.6",3,2.017,2.0125
"903","0.75",3,2.639,2.7075
"904","0.84",2,3.391,3.33
"905","0.9",2,4.164,4.2375
"906","0.94",2,4.645,4.725
"907","0.96",2,5.118,5.1325
"908","0.97",2,5.401,5.3425
"909","0.98",2,5.605,5.645
"910","0.99",2,5.807,5.8525
"911","0.37",3,1.48,1.4775
"912","0.6",3,2.009,1.975
"913","0.75",3,2.586,2.615
"914","0.84",2,3.463,3.49
"915","0.9",2,4.17,4.11
"916","0.94",2,4.795,4.835
"917","0.96",2,5.074,5.0725
"918","0.97",2,5.48,5.5175
"919","0.98",2,5.601,5.6425
"920","0.99",2,5.799,5.8325
"921","0.37",2,1.478,1.49
"922","0.6",2,1.975,1.9675
"923","0.75",2,2.645,2.6775
"924","0.84",2,3.437,3.465
"925","0.9",2,4.208,4.06
"926","0.94",2,4.784,4.805
"927","0.96",2,5.144,5.14
"928","0.97",2,5.415,5.3975
"929","0.98",2,5.631,5.6075
"930","0.99",2,5.769,5.8025
"931","0.37",2,1.447,1.425
"932","0.6",2,1.988,1.9675
"933","0.75",2,2.67,2.5825
"934","0.84",2,3.376,3.365
"935","0.9",2,4.057,4.005
"936","0.94",2,4.66,4.65
"937","0.96",2,5.167,5.1975
"938","0.97",2,5.429,5.3975
"939","0.98",2,5.612,5.6975
"940","0.99",2,5.761,5.7025
"941","0.37",2,1.438,1.4475
"942","0.6",2,1.977,1.9825
"943","0.75",2,2.732,2.725
"944","0.84",2,3.457,3.37
"945","0.9",2,4.13,4.1
"946","0.94",2,4.695,4.7025
"947","0.96",2,5.055,5.01
"948","0.97",2,5.451,5.4475
"949","0.98",2,5.644,5.665
"950","0.99",2,5.741,5.6825
"951","0.37",2,1.466,1.505
"952","0.6",2,1.927,1.9775
"953","0.75",2,2.716,2.8275
"954","0.84",2,3.48,3.5025
"955","0.9",2,4.067,3.8875
"956","0.94",2,4.709,4.6475
"957","0.96",2,5.084,5.0625
"958","0.97",2,5.412,5.435
"959","0.98",2,5.615,5.665
"960","0.99",2,5.676,5.68
"961","0.37",3,1.469,1.445
"962","0.6",3,1.984,1.96
"963","0.75",3,2.734,2.84
"964","0.84",3,3.415,3.465
"965","0.9",2,4.076,4.08
"966","0.94",2,4.658,4.6525
"967","0.96",2,5.128,4.9925
"968","0.97",2,5.388,5.3175
"969","0.98",2,5.654,5.615
"970","0.99",2,5.771,5.77
"971","0.37",3,1.47,1.5275
"972","0.6",2,2.043,2.0525
"973","0.75",2,2.647,2.7
"974","0.84",2,3.43,3.4075
"975","0.9",2,4.05,4.0825
"976","0.94",2,4.713,4.735
"977","0.96",2,5.089,5.1075
"978","0.97",2,5.396,5.3075
"979","0.98",2,5.608,5.605
"980","0.99",2,5.777,5.755
"981","0.37",2,1.443,1.445
"982","0.6",2,1.988,1.95
"983","0.75",2,2.646,2.57
"984","0.84",2,3.487,3.5475
"985","0.9",2,4.049,4.07
"986","0.94",2,4.696,4.755
"987","0.96",2,5.039,5.0925
"988","0.97",2,5.467,5.5575
"989","0.98",2,5.631,5.67
"990","0.99",2,5.759,5.7625
"991","0.37",3,1.426,1.415
"992","0.6",3,2.025,1.985
"993","0.75",3,2.728,2.7325
"994","0.84",3,3.412,3.395
"995","0.9",2,4.138,4.0325
"996","0.94",2,4.729,4.5975
"997","0.96",2,5.194,5.19
"998","0.97",2,5.449,5.4275
"999","0.98",2,5.618,5.5825
"1000","0.99",2,5.746,5.775
