"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"821","0.37",2,1.454,1.515
"822","0.6",2,1.988,2.105
"823","0.75",2,2.684,2.68
"824","0.84",1,3.331,3.51
"825","0.9",1,4.052,4.115
"826","0.94",1,4.554,4.48
"827","0.96",1,5.13,5.12
"828","0.97",1,5.407,5.385
"829","0.98",1,5.595,5.615
"830","0.99",1,5.764,5.72
"831","0.37",1,1.494,1.495
"832","0.6",1,2.012,2.025
"833","0.75",1,2.687,2.685
"834","0.84",1,3.408,3.345
"835","0.9",1,4.129,4.16
"836","0.94",1,4.754,4.86
"837","0.96",1,5.14,5.45
"838","0.97",1,5.338,5.325
"839","0.98",1,5.695,5.7
"840","0.99",1,5.754,5.74
"841","0.37",1,1.479,1.49
"842","0.6",1,2.004,2.09
"843","0.75",1,2.69,2.64
"844","0.84",1,3.42,3.435
"845","0.9",1,4.168,4.115
"846","0.94",1,4.68,4.73
"847","0.96",1,5.175,5.205
"848","0.97",1,5.422,5.435
"849","0.98",1,5.652,5.65
"850","0.99",1,5.76,5.69
"851","0.37",1,1.443,1.42
"852","0.6",1,2.031,1.965
"853","0.75",1,2.655,2.53
"854","0.84",1,3.363,3.315
"855","0.9",1,4.202,4.225
"856","0.94",1,4.769,4.77
"857","0.96",1,5.124,5.03
"858","0.97",1,5.454,5.395
"859","0.98",1,5.665,5.655
"860","0.99",1,5.767,5.86
"861","0.37",1,1.448,1.46
"862","0.6",1,2.024,1.955
"863","0.75",1,2.719,2.735
"864","0.84",1,3.507,3.535
"865","0.9",1,4.247,4.215
"866","0.94",1,4.695,4.765
"867","0.96",1,5.11,5.12
"868","0.97",1,5.397,5.385
"869","0.98",1,5.645,5.62
"870","0.99",1,5.771,5.74
"871","0.37",2,1.452,1.38
"872","0.6",1,1.966,1.975
"873","0.75",1,2.582,2.545
"874","0.84",1,3.35,3.365
"875","0.9",1,4.057,3.865
"876","0.94",1,4.701,4.68
"877","0.96",1,5.11,5.03
"878","0.97",1,5.446,5.425
"879","0.98",1,5.678,5.77
"880","0.99",1,5.763,5.655
"881","0.37",1,1.49,1.5
"882","0.6",1,1.98,2.12
"883","0.75",1,2.716,2.745
"884","0.84",1,3.381,3.305
"885","0.9",1,4.17,4.055
"886","0.94",1,4.654,4.76
"887","0.96",1,5.088,5.135
"888","0.97",1,5.379,5.365
"889","0.98",1,5.636,5.665
"890","0.99",1,5.752,5.81
"891","0.37",2,1.486,1.535
"892","0.6",2,2.038,2.005
"893","0.75",2,2.727,2.715
"894","0.84",1,3.388,3.3
"895","0.9",1,4.104,4.025
"896","0.94",1,4.712,4.765
"897","0.96",1,5.028,5.045
"898","0.97",1,5.42,5.31
"899","0.98",1,5.65,5.63
"900","0.99",1,5.703,5.83
"901","0.37",1,1.418,1.44
"902","0.6",1,2.036,1.835
"903","0.75",1,2.605,2.7
"904","0.84",1,3.432,3.4
"905","0.9",1,4.167,4.13
"906","0.94",1,4.633,4.85
"907","0.96",1,5.063,4.985
"908","0.97",1,5.438,5.59
"909","0.98",1,5.664,5.685
"910","0.99",1,5.772,5.79
"911","0.37",2,1.414,1.45
"912","0.6",2,1.925,1.915
"913","0.75",2,2.607,2.74
"914","0.84",1,3.362,3.425
"915","0.9",1,4.19,4.225
"916","0.94",1,4.621,4.51
"917","0.96",1,5.129,5.095
"918","0.97",1,5.501,5.575
"919","0.98",1,5.648,5.655
"920","0.99",1,5.757,5.82
"921","0.37",2,1.449,1.44
"922","0.6",2,2.033,2.105
"923","0.75",1,2.64,2.595
"924","0.84",1,3.325,3.185
"925","0.9",1,4.121,4.135
"926","0.94",1,4.775,4.75
"927","0.96",1,5.101,5.055
"928","0.97",1,5.42,5.41
"929","0.98",1,5.632,5.62
"930","0.99",1,5.799,5.795
"931","0.37",1,1.428,1.36
"932","0.6",1,1.984,1.925
"933","0.75",1,2.68,2.72
"934","0.84",1,3.481,3.44
"935","0.9",1,4.119,3.915
"936","0.94",1,4.728,4.72
"937","0.96",1,5.176,5.215
"938","0.97",1,5.387,5.385
"939","0.98",1,5.591,5.545
"940","0.99",1,5.74,5.645
"941","0.37",2,1.465,1.465
"942","0.6",2,2.005,2.03
"943","0.75",2,2.606,2.565
"944","0.84",1,3.406,3.455
"945","0.9",1,4.171,4.06
"946","0.94",1,4.709,4.92
"947","0.96",1,5.114,5.085
"948","0.97",1,5.419,5.405
"949","0.98",1,5.585,5.605
"950","0.99",1,5.793,5.785
"951","0.37",2,1.48,1.49
"952","0.6",2,2.063,1.95
"953","0.75",1,2.655,2.61
"954","0.84",1,3.527,3.635
"955","0.9",1,4.139,4.195
"956","0.94",1,4.639,4.495
"957","0.96",1,5.099,5.105
"958","0.97",1,5.436,5.47
"959","0.98",1,5.587,5.585
"960","0.99",1,5.748,5.725
"961","0.37",2,1.435,1.44
"962","0.6",2,1.971,1.97
"963","0.75",1,2.603,2.64
"964","0.84",1,3.417,3.5
"965","0.9",1,4.144,4.24
"966","0.94",1,4.662,4.6
"967","0.96",1,5.154,5.09
"968","0.97",1,5.354,5.245
"969","0.98",1,5.615,5.68
"970","0.99",1,5.748,5.75
"971","0.37",2,1.435,1.51
"972","0.6",1,2.006,2.08
"973","0.75",1,2.75,2.66
"974","0.84",1,3.42,3.355
"975","0.9",1,4.077,4.245
"976","0.94",1,4.738,4.68
"977","0.96",1,5.13,5.23
"978","0.97",1,5.407,5.325
"979","0.98",1,5.645,5.64
"980","0.99",1,5.723,5.84
"981","0.37",1,1.47,1.47
"982","0.6",1,2.006,1.985
"983","0.75",1,2.689,2.58
"984","0.84",1,3.494,3.48
"985","0.9",1,4.199,4.23
"986","0.94",1,4.707,4.785
"987","0.96",1,5.166,5.365
"988","0.97",1,5.492,5.545
"989","0.98",1,5.655,5.675
"990","0.99",1,5.773,5.77
"991","0.37",1,1.477,1.47
"992","0.6",2,2.005,1.97
"993","0.75",1,2.574,2.505
"994","0.84",1,3.401,3.375
"995","0.9",1,4.079,4.115
"996","0.94",1,4.724,4.705
"997","0.96",1,5.083,5.135
"998","0.97",1,5.41,5.305
"999","0.98",1,5.625,5.695
"1000","0.99",1,5.767,5.82
