"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"771","-0.2",2,1.941,2.0175
"772","-0.4",2,2.39,2.365
"773","-0.6",2,2.835,2.875
"774","-0.8",2,3.309,3.2575
"775","-1",2,3.933,3.9675
"776","-1.2",2,4.338,4.4425
"777","-1.4",2,4.836,4.87
"778","-1.6",2,5.23,5.26
"779","-1.8",2,5.442,5.49
"780","-2",2,5.618,5.665
"781","-0.2",3,1.883,1.845
"782","-0.4",3,2.401,2.3825
"783","-0.6",2,2.713,2.6125
"784","-0.8",2,3.341,3.3725
"785","-1",2,3.89,3.7275
"786","-1.2",2,4.263,4.235
"787","-1.4",2,4.707,4.65
"788","-1.6",2,5.14,5.06
"789","-1.8",2,5.385,5.3125
"790","-2",2,5.54,5.4425
"791","-0.2",3,1.816,1.825
"792","-0.4",3,2.172,2.2625
"793","-0.6",3,2.619,2.715
"794","-0.8",3,3.144,3.28
"795","-1",3,3.506,3.655
"796","-1.2",3,4.008,4.115
"797","-1.4",3,4.494,4.685
"798","-1.6",3,4.925,5.0175
"799","-1.8",2,5.162,5.2675
"800","-2",2,5.501,5.555
"801","-0.2",3,1.845,1.87
"802","-0.4",3,2.134,2.1625
"803","-0.6",3,2.603,2.83
"804","-0.8",3,3.006,3.255
"805","-1",2,3.513,3.6425
"806","-1.2",3,3.886,4.17
"807","-1.4",3,4.313,4.615
"808","-1.6",2,4.821,4.9525
"809","-1.8",2,5.104,5.165
"810","-2",2,5.312,5.4175
"811","-0.2",3,1.89,1.9225
"812","-0.4",3,2.287,2.44
"813","-0.6",2,2.704,2.7775
"814","-0.8",2,3.29,3.5175
"815","-1",2,3.601,3.7825
"816","-1.2",2,4.221,4.4375
"817","-1.4",2,4.618,4.84
"818","-1.6",2,5.037,5.21
"819","-1.8",2,5.281,5.4275
"820","-2",2,5.482,5.5475
"821","-0.2",2,1.905,1.6775
"822","-0.4",2,2.216,1.99
"823","-0.6",2,2.595,2.2625
"824","-0.8",2,3.074,2.7275
"825","-1",2,3.519,3.24
"826","-1.2",2,4.007,3.6
"827","-1.4",2,4.43,4.1475
"828","-1.6",2,4.843,4.6075
"829","-1.8",2,5.232,5.11
"830","-2",2,5.442,5.405
"831","-0.2",3,1.917,1.915
"832","-0.4",3,2.264,2.2
"833","-0.6",3,2.807,2.7325
"834","-0.8",2,3.275,3.3075
"835","-1",2,3.77,3.6675
"836","-1.2",2,4.23,4.1375
"837","-1.4",2,4.743,4.7
"838","-1.6",2,5.01,4.97
"839","-1.8",2,5.345,5.2175
"840","-2",2,5.572,5.4925
"841","-0.2",2,2.021,2.0125
"842","-0.4",2,2.378,2.37
"843","-0.6",2,2.91,2.8125
"844","-0.8",2,3.375,3.41
"845","-1",2,3.909,3.81
"846","-1.2",2,4.523,4.5225
"847","-1.4",2,4.913,4.9425
"848","-1.6",2,5.267,5.2675
"849","-1.8",2,5.442,5.3975
"850","-2",2,5.653,5.6475
"851","-0.2",3,1.841,1.9325
"852","-0.4",3,2.097,2.23
"853","-0.6",3,2.546,2.7025
"854","-0.8",3,2.899,3.065
"855","-1",3,3.312,3.6825
"856","-1.2",2,3.795,4.1275
"857","-1.4",3,4.159,4.6075
"858","-1.6",2,4.501,4.8975
"859","-1.8",2,4.861,5.265
"860","-2",2,5.168,5.5325
"861","-0.2",2,1.935,1.8775
"862","-0.4",2,2.379,2.27
"863","-0.6",2,2.89,2.93
"864","-0.8",2,3.456,3.48
"865","-1",2,4.042,4.0575
"866","-1.2",2,4.644,4.65
"867","-1.4",2,4.98,4.98
"868","-1.6",2,5.224,5.18
"869","-1.8",2,5.531,5.4575
"870","-2",2,5.66,5.635
"871","-0.2",2,1.965,2
"872","-0.4",2,2.295,2.2375
"873","-0.6",2,2.826,2.6375
"874","-0.8",2,3.312,3.1725
"875","-1",2,3.848,3.7025
"876","-1.2",2,4.33,3.955
"877","-1.4",2,4.708,4.445
"878","-1.6",2,4.962,4.6525
"879","-1.8",2,5.265,4.97
"880","-2",2,5.486,5.27
"881","-0.2",3,1.976,2.01
"882","-0.4",3,2.332,2.405
"883","-0.6",2,2.762,2.76
"884","-0.8",2,3.191,3.2525
"885","-1",3,3.688,3.805
"886","-1.2",2,4.257,4.1725
"887","-1.4",2,4.589,4.5425
"888","-1.6",2,5.057,5.0275
"889","-1.8",2,5.372,5.255
"890","-2",2,5.575,5.4625
"891","-0.2",2,1.896,1.895
"892","-0.4",2,2.262,2.145
"893","-0.6",2,2.652,2.6125
"894","-0.8",2,3.087,3.0975
"895","-1",2,3.742,3.81
"896","-1.2",2,4.233,4.2525
"897","-1.4",2,4.661,4.645
"898","-1.6",2,4.997,4.93
"899","-1.8",2,5.317,5.315
"900","-2",2,5.496,5.48
"901","-0.2",2,1.893,1.8875
"902","-0.4",2,2.295,2.32
"903","-0.6",2,2.767,2.7175
"904","-0.8",2,3.187,3.0725
"905","-1",2,3.652,3.54
"906","-1.2",2,4.072,3.905
"907","-1.4",2,4.569,4.605
"908","-1.6",2,4.829,4.825
"909","-1.8",2,5.151,5.12
"910","-2",2,5.377,5.31
"911","-0.2",2,1.988,1.8375
"912","-0.4",2,2.329,2.2075
"913","-0.6",2,2.885,2.76
"914","-0.8",2,3.396,3.18
"915","-1",2,3.906,3.5425
"916","-1.2",2,4.387,4.23
"917","-1.4",2,4.938,4.745
"918","-1.6",2,5.205,5.07
"919","-1.8",2,5.498,5.3625
"920","-2",2,5.658,5.65
"921","-0.2",2,2.085,2.02
"922","-0.4",2,2.397,2.3825
"923","-0.6",2,2.936,2.9
"924","-0.8",2,3.466,3.445
"925","-1",2,4.06,4.0625
"926","-1.2",2,4.556,4.44
"927","-1.4",2,4.978,4.9125
"928","-1.6",2,5.31,5.285
"929","-1.8",2,5.525,5.575
"930","-2",2,5.678,5.6925
"931","-0.2",2,1.932,1.9975
"932","-0.4",2,2.219,2.2225
"933","-0.6",2,2.622,2.7525
"934","-0.8",2,3.145,3.2975
"935","-1",2,3.62,3.9075
"936","-1.2",2,4.059,4.27
"937","-1.4",2,4.4,4.7675
"938","-1.6",2,4.678,5.0525
"939","-1.8",2,4.947,5.4
"940","-2",2,5.109,5.5275
"941","-0.2",2,1.895,1.8025
"942","-0.4",2,2.318,2.225
"943","-0.6",2,2.705,2.6325
"944","-0.8",2,3.304,3.1575
"945","-1",2,3.692,3.53
"946","-1.2",2,4.193,4.0175
"947","-1.4",2,4.607,4.51
"948","-1.6",2,4.949,4.8775
"949","-1.8",2,5.346,5.315
"950","-2",2,5.542,5.4375
"951","-0.2",2,1.82,1.7075
"952","-0.4",2,2.26,2.1075
"953","-0.6",2,2.701,2.5
"954","-0.8",2,3.13,2.82
"955","-1",2,3.698,3.3525
"956","-1.2",2,4.14,3.7775
"957","-1.4",2,4.6,4.2925
"958","-1.6",2,4.999,4.675
"959","-1.8",2,5.278,5.0925
"960","-2",2,5.505,5.39
"961","-0.2",2,1.99,2.0525
"962","-0.4",2,2.302,2.2225
"963","-0.6",2,2.791,2.88
"964","-0.8",2,3.254,3.165
"965","-1",2,3.855,3.8925
"966","-1.2",2,4.266,4.1975
"967","-1.4",2,4.716,4.62
"968","-1.6",2,4.963,4.845
"969","-1.8",2,5.404,5.29
"970","-2",2,5.475,5.32
"971","-0.2",2,1.95,1.9175
"972","-0.4",2,2.429,2.33
"973","-0.6",2,2.893,2.8175
"974","-0.8",2,3.338,3.36
"975","-1",2,3.847,3.9425
"976","-1.2",2,4.54,4.4875
"977","-1.4",2,4.875,4.87
"978","-1.6",2,5.171,5.1
"979","-1.8",2,5.478,5.43
"980","-2",2,5.673,5.66
"981","-0.2",2,1.816,1.895
"982","-0.4",2,2.147,2.3325
"983","-0.6",2,2.591,2.7225
"984","-0.8",2,2.99,3.1275
"985","-1",2,3.422,3.645
"986","-1.2",2,3.909,4.2
"987","-1.4",2,4.247,4.51
"988","-1.6",2,4.675,4.9775
"989","-1.8",2,5.052,5.34
"990","-2",2,5.314,5.55
"991","-0.2",2,1.983,1.8975
"992","-0.4",2,2.253,2.1575
"993","-0.6",2,2.752,2.6525
"994","-0.8",2,3.254,3.07
"995","-1",2,3.695,3.6575
"996","-1.2",2,4.25,3.99
"997","-1.4",2,4.727,4.6
"998","-1.6",2,5.022,4.8
"999","-1.8",2,5.319,5.2075
"1000","-2",2,5.528,5.405
