"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"793","-0.6",1,5.272,2.36
"794","-0.8",1,5.337,2.685
"795","-1",1,5.416,3.08
"796","-1.2",1,5.544,3.72
"797","-1.4",1,5.585,3.925
"798","-1.6",1,5.663,4.315
"799","-1.8",1,5.751,4.755
"800","-2",1,5.838,5.19
"801","-0.2",1,5.165,1.825
"802","-0.4",1,5.23,2.15
"803","-0.6",1,5.322,2.61
"804","-0.8",1,5.412,3.06
"805","-1",1,5.477,3.385
"806","-1.2",1,5.567,3.835
"807","-1.4",1,5.633,4.165
"808","-1.6",1,5.652,4.26
"809","-1.8",1,5.721,4.605
"810","-2",1,5.767,4.835
"811","-0.2",1,5.113,1.565
"812","-0.4",1,5.154,1.77
"813","-0.6",1,5.208,2.04
"814","-0.8",1,5.236,2.18
"815","-1",1,5.276,2.38
"816","-1.2",1,5.339,2.695
"817","-1.4",1,5.368,2.84
"818","-1.6",1,5.408,3.04
"819","-1.8",1,5.482,3.41
"820","-2",1,5.574,3.87
"821","-0.2",1,5.102,1.51
"822","-0.4",1,5.177,1.885
"823","-0.6",1,5.229,2.145
"824","-0.8",1,5.249,2.245
"825","-1",1,5.323,2.615
"826","-1.2",1,5.398,2.99
"827","-1.4",1,5.479,3.395
"828","-1.6",1,5.525,3.625
"829","-1.8",1,5.618,4.09
"830","-2",1,5.647,4.235
"831","-0.2",1,5.156,1.78
"832","-0.4",1,5.199,1.995
"833","-0.6",1,5.319,2.595
"834","-0.8",1,5.369,2.845
"835","-1",1,5.444,3.22
"836","-1.2",1,5.547,3.735
"837","-1.4",1,5.622,4.11
"838","-1.6",1,5.723,4.615
"839","-1.8",1,5.841,5.205
"840","-2",1,5.868,5.34
"841","-0.2",1,5.096,1.48
"842","-0.4",1,5.123,1.615
"843","-0.6",1,5.162,1.81
"844","-0.8",1,5.188,1.94
"845","-1",1,5.235,2.175
"846","-1.2",1,5.293,2.465
"847","-1.4",1,5.359,2.795
"848","-1.6",1,5.401,3.005
"849","-1.8",1,5.447,3.235
"850","-2",1,5.491,3.455
"851","-0.2",1,5.155,1.775
"852","-0.4",1,5.23,2.15
"853","-0.6",1,5.317,2.585
"854","-0.8",1,5.378,2.89
"855","-1",1,5.479,3.395
"856","-1.2",1,5.525,3.625
"857","-1.4",1,5.591,3.955
"858","-1.6",1,5.705,4.525
"859","-1.8",1,5.765,4.825
"860","-2",1,5.797,4.985
"861","-0.2",1,5.11,1.55
"862","-0.4",1,5.159,1.795
"863","-0.6",1,5.216,2.08
"864","-0.8",1,5.276,2.38
"865","-1",1,5.349,2.745
"866","-1.2",1,5.442,3.21
"867","-1.4",1,5.515,3.575
"868","-1.6",1,5.555,3.775
"869","-1.8",1,5.63,4.15
"870","-2",1,5.702,4.51
"871","-0.2",1,5.134,1.67
"872","-0.4",1,5.203,2.015
"873","-0.6",1,5.252,2.26
"874","-0.8",1,5.283,2.415
"875","-1",1,5.388,2.94
"876","-1.2",1,5.431,3.155
"877","-1.4",1,5.508,3.54
"878","-1.6",1,5.568,3.84
"879","-1.8",1,5.607,4.035
"880","-2",1,5.73,4.65
"881","-0.2",1,5.087,1.435
"882","-0.4",1,5.13,1.65
"883","-0.6",1,5.194,1.97
"884","-0.8",1,5.246,2.23
"885","-1",1,5.332,2.66
"886","-1.2",1,5.429,3.145
"887","-1.4",1,5.527,3.635
"888","-1.6",1,5.632,4.16
"889","-1.8",1,5.75,4.75
"890","-2",1,5.787,4.935
"891","-0.2",1,5.162,1.81
"892","-0.4",1,5.187,1.935
"893","-0.6",1,5.223,2.115
"894","-0.8",1,5.305,2.525
"895","-1",1,5.378,2.89
"896","-1.2",1,5.427,3.135
"897","-1.4",1,5.475,3.375
"898","-1.6",1,5.551,3.755
"899","-1.8",1,5.643,4.215
"900","-2",1,5.733,4.665
"901","-0.2",1,5.122,1.61
"902","-0.4",1,5.151,1.755
"903","-0.6",1,5.196,1.98
"904","-0.8",1,5.236,2.18
"905","-1",1,5.307,2.535
"906","-1.2",1,5.335,2.675
"907","-1.4",1,5.447,3.235
"908","-1.6",1,5.499,3.495
"909","-1.8",1,5.563,3.815
"910","-2",1,5.663,4.315
"911","-0.2",1,5.194,1.97
"912","-0.4",1,5.25,2.25
"913","-0.6",1,5.382,2.91
"914","-0.8",1,5.484,3.42
"915","-1",1,5.527,3.635
"916","-1.2",1,5.62,4.1
"917","-1.4",1,5.709,4.545
"918","-1.6",1,5.797,4.985
"919","-1.8",1,5.854,5.27
"920","-2",1,5.87,5.35
"921","-0.2",1,5.153,1.765
"922","-0.4",1,5.203,2.015
"923","-0.6",1,5.277,2.385
"924","-0.8",1,5.371,2.855
"925","-1",1,5.441,3.205
"926","-1.2",1,5.486,3.43
"927","-1.4",1,5.581,3.905
"928","-1.6",1,5.652,4.26
"929","-1.8",1,5.689,4.445
"930","-2",1,5.727,4.635
"931","-0.2",1,5.12,1.6
"932","-0.4",1,5.166,1.83
"933","-0.6",1,5.225,2.125
"934","-0.8",1,5.28,2.4
"935","-1",1,5.353,2.765
"936","-1.2",1,5.426,3.13
"937","-1.4",1,5.517,3.585
"938","-1.6",1,5.609,4.045
"939","-1.8",1,5.715,4.575
"940","-2",1,5.784,4.92
"941","-0.2",1,5.114,1.57
"942","-0.4",1,5.182,1.91
"943","-0.6",1,5.206,2.03
"944","-0.8",1,5.257,2.285
"945","-1",1,5.315,2.575
"946","-1.2",1,5.345,2.725
"947","-1.4",1,5.406,3.03
"948","-1.6",1,5.457,3.285
"949","-1.8",1,5.5,3.5
"950","-2",1,5.564,3.82
"951","-0.2",1,5.065,1.325
"952","-0.4",1,5.085,1.425
"953","-0.6",1,5.098,1.49
"954","-0.8",1,5.16,1.8
"955","-1",1,5.198,1.99
"956","-1.2",1,5.291,2.455
"957","-1.4",1,5.327,2.635
"958","-1.6",1,5.419,3.095
"959","-1.8",1,5.55,3.75
"960","-2",1,5.585,3.925
"961","-0.2",1,5.162,1.81
"962","-0.4",1,5.207,2.035
"963","-0.6",1,5.289,2.445
"964","-0.8",1,5.324,2.62
"965","-1",1,5.403,3.015
"966","-1.2",1,5.477,3.385
"967","-1.4",1,5.544,3.72
"968","-1.6",1,5.626,4.13
"969","-1.8",1,5.676,4.38
"970","-2",1,5.741,4.705
"971","-0.2",1,5.071,1.355
"972","-0.4",1,5.101,1.505
"973","-0.6",1,5.15,1.75
"974","-0.8",1,5.172,1.86
"975","-1",1,5.23,2.15
"976","-1.2",1,5.276,2.38
"977","-1.4",1,5.336,2.68
"978","-1.6",1,5.385,2.925
"979","-1.8",1,5.474,3.37
"980","-2",1,5.501,3.505
"981","-0.2",1,5.162,1.81
"982","-0.4",1,5.244,2.22
"983","-0.6",1,5.308,2.54
"984","-0.8",1,5.401,3.005
"985","-1",1,5.474,3.37
"986","-1.2",1,5.591,3.955
"987","-1.4",1,5.68,4.4
"988","-1.6",1,5.751,4.755
"989","-1.8",1,5.823,5.115
"990","-2",1,5.92,5.6
"991","-0.2",1,5.096,1.48
"992","-0.4",1,5.176,1.88
"993","-0.6",1,5.232,2.16
"994","-0.8",1,5.324,2.62
"995","-1",1,5.358,2.79
"996","-1.2",1,5.463,3.315
"997","-1.4",1,5.55,3.75
"998","-1.6",1,5.641,4.205
"999","-1.8",1,5.689,4.445
"1000","-2",1,5.741,4.705
