"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"715","0.9",2,5.435,4.11666666666667
"716","0.94",2,5.644,4.81333333333333
"717","0.96",2,5.738,5.12666666666667
"718","0.97",2,5.793,5.31
"719","0.98",2,5.869,5.56333333333333
"720","0.99",2,5.944,5.81333333333333
"721","0.37",1,4.655,1.51666666666667
"722","0.6",1,4.801,2.00333333333333
"723","0.75",1,5.034,2.78
"724","0.84",1,5.202,3.34
"725","0.9",1,5.402,4.00666666666667
"726","0.94",2,5.6,4.66666666666667
"727","0.96",2,5.799,5.33
"728","0.97",2,5.808,5.36
"729","0.98",2,5.894,5.64666666666667
"730","0.99",2,5.925,5.75
"731","0.37",1,4.65,1.5
"732","0.6",1,4.817,2.05666666666667
"733","0.75",1,4.948,2.49333333333333
"734","0.84",1,5.244,3.48
"735","0.9",1,5.45,4.16666666666667
"736","0.94",1,5.602,4.67333333333333
"737","0.96",2,5.754,5.18
"738","0.97",2,5.842,5.47333333333333
"739","0.98",2,5.902,5.67333333333333
"740","0.99",2,5.906,5.68666666666667
"741","0.37",1,4.658,1.52666666666667
"742","0.6",1,4.808,2.02666666666667
"743","0.75",1,5.007,2.69
"744","0.84",1,5.219,3.39666666666667
"745","0.9",2,5.486,4.28666666666667
"746","0.94",2,5.607,4.69
"747","0.96",2,5.751,5.17
"748","0.97",2,5.753,5.17666666666667
"749","0.98",2,5.876,5.58666666666667
"750","0.99",2,5.934,5.78
"751","0.37",1,4.639,1.46333333333333
"752","0.6",1,4.767,1.89
"753","0.75",1,5.033,2.77666666666667
"754","0.84",1,5.243,3.47666666666667
"755","0.9",1,5.381,3.93666666666667
"756","0.94",2,5.616,4.72
"757","0.96",2,5.745,5.15
"758","0.97",2,5.819,5.39666666666667
"759","0.98",2,5.909,5.69666666666667
"760","0.99",2,5.938,5.79333333333333
"761","0.37",1,4.652,1.50666666666667
"762","0.6",1,4.811,2.03666666666667
"763","0.75",1,5.033,2.77666666666667
"764","0.84",2,5.234,3.44666666666667
"765","0.9",2,5.424,4.08
"766","0.94",2,5.555,4.51666666666667
"767","0.96",2,5.715,5.05
"768","0.97",2,5.811,5.37
"769","0.98",2,5.928,5.76
"770","0.99",2,5.918,5.72666666666667
"771","0.37",1,4.637,1.45666666666667
"772","0.6",1,4.818,2.06
"773","0.75",1,5.035,2.78333333333333
"774","0.84",1,5.263,3.54333333333333
"775","0.9",2,5.466,4.22
"776","0.94",2,5.587,4.62333333333333
"777","0.96",2,5.758,5.19333333333333
"778","0.97",2,5.827,5.42333333333333
"779","0.98",2,5.875,5.58333333333333
"780","0.99",2,5.938,5.79333333333333
"781","0.37",0,4.628,1.42666666666667
"782","0.6",1,4.775,1.91666666666667
"783","0.75",1,4.996,2.65333333333333
"784","0.84",1,5.234,3.44666666666667
"785","0.9",1,5.426,4.08666666666667
"786","0.94",2,5.605,4.68333333333333
"787","0.96",2,5.749,5.16333333333333
"788","0.97",2,5.864,5.54666666666667
"789","0.98",2,5.867,5.55666666666667
"790","0.99",2,5.941,5.80333333333333
"791","0.37",1,4.628,1.42666666666667
"792","0.6",1,4.828,2.09333333333333
"793","0.75",1,4.975,2.58333333333333
"794","0.84",1,5.269,3.56333333333333
"795","0.9",2,5.408,4.02666666666667
"796","0.94",2,5.551,4.50333333333333
"797","0.96",2,5.713,5.04333333333333
"798","0.97",2,5.822,5.40666666666667
"799","0.98",2,5.886,5.62
"800","0.99",2,5.93,5.76666666666667
"801","0.37",1,4.635,1.45
"802","0.6",1,4.807,2.02333333333333
"803","0.75",1,4.987,2.62333333333333
"804","0.84",1,5.219,3.39666666666667
"805","0.9",2,5.467,4.22333333333333
"806","0.94",2,5.578,4.59333333333333
"807","0.96",2,5.759,5.19666666666667
"808","0.97",2,5.792,5.30666666666667
"809","0.98",2,5.904,5.68
"810","0.99",2,5.942,5.80666666666667
"811","0.37",1,4.645,1.48333333333333
"812","0.6",1,4.802,2.00666666666667
"813","0.75",1,5.032,2.77333333333333
"814","0.84",1,5.274,3.58
"815","0.9",2,5.491,4.30333333333333
"816","0.94",2,5.589,4.63
"817","0.96",2,5.727,5.09
"818","0.97",2,5.782,5.27333333333333
"819","0.98",2,5.893,5.64333333333333
"820","0.99",2,5.927,5.75666666666667
"821","0.37",1,4.637,1.45666666666667
"822","0.6",1,4.78,1.93333333333333
"823","0.75",1,5.03,2.76666666666667
"824","0.84",2,5.213,3.37666666666667
"825","0.9",2,5.465,4.21666666666667
"826","0.94",2,5.596,4.65333333333333
"827","0.96",2,5.773,5.24333333333333
"828","0.97",2,5.847,5.49
"829","0.98",2,5.881,5.60333333333333
"830","0.99",2,5.946,5.82
"831","0.37",1,4.65,1.5
"832","0.6",1,4.807,2.02333333333333
"833","0.75",1,5.035,2.78333333333333
"834","0.84",2,5.263,3.54333333333333
"835","0.9",2,5.448,4.16
"836","0.94",2,5.594,4.64666666666667
"837","0.96",2,5.747,5.15666666666667
"838","0.97",2,5.87,5.56666666666667
"839","0.98",2,5.88,5.6
"840","0.99",2,5.945,5.81666666666667
"841","0.37",1,4.641,1.47
"842","0.6",1,4.789,1.96333333333333
"843","0.75",1,5.026,2.75333333333333
"844","0.84",1,5.18,3.26666666666667
"845","0.9",1,5.444,4.14666666666667
"846","0.94",2,5.578,4.59333333333333
"847","0.96",2,5.812,5.37333333333333
"848","0.97",2,5.849,5.49666666666667
"849","0.98",2,5.898,5.66
"850","0.99",2,5.944,5.81333333333333
"851","0.37",1,4.621,1.40333333333333
"852","0.6",1,4.797,1.99
"853","0.75",1,5.006,2.68666666666667
"854","0.84",2,5.233,3.44333333333333
"855","0.9",2,5.466,4.22
"856","0.94",2,5.626,4.75333333333333
"857","0.96",2,5.705,5.01666666666667
"858","0.97",2,5.831,5.43666666666667
"859","0.98",2,5.863,5.54333333333333
"860","0.99",2,5.938,5.79333333333333
"861","0.37",1,4.629,1.43
"862","0.6",1,4.794,1.98
"863","0.75",1,5.005,2.68333333333333
"864","0.84",1,5.241,3.47
"865","0.9",1,5.41,4.03333333333333
"866","0.94",1,5.589,4.63
"867","0.96",1,5.719,5.06333333333333
"868","0.97",2,5.829,5.43
"869","0.98",2,5.901,5.67
"870","0.99",2,5.925,5.75
"871","0.37",1,4.648,1.49333333333333
"872","0.6",1,4.791,1.97
"873","0.75",1,5.004,2.68
"874","0.84",1,5.28,3.6
"875","0.9",1,5.388,3.96
"876","0.94",2,5.613,4.71
"877","0.96",2,5.762,5.20666666666667
"878","0.97",2,5.846,5.48666666666667
"879","0.98",2,5.919,5.73
"880","0.99",2,5.912,5.70666666666667
"881","0.37",1,4.675,1.58333333333333
"882","0.6",1,4.792,1.97333333333333
"883","0.75",1,4.988,2.62666666666667
"884","0.84",1,5.189,3.29666666666667
"885","0.9",2,5.449,4.16333333333333
"886","0.94",2,5.55,4.5
"887","0.96",2,5.722,5.07333333333333
"888","0.97",2,5.779,5.26333333333333
"889","0.98",2,5.875,5.58333333333333
"890","0.99",2,5.93,5.76666666666667
"891","0.37",1,4.643,1.47666666666667
"892","0.6",1,4.75,1.83333333333333
"893","0.75",1,4.994,2.64666666666667
"894","0.84",1,5.185,3.28333333333333
"895","0.9",1,5.435,4.11666666666667
"896","0.94",1,5.595,4.65
"897","0.96",2,5.726,5.08666666666667
"898","0.97",2,5.864,5.54666666666667
"899","0.98",2,5.897,5.65666666666667
"900","0.99",2,5.934,5.78
"901","0.37",1,4.63,1.43333333333333
"902","0.6",1,4.812,2.04
"903","0.75",1,4.989,2.63
"904","0.84",1,5.202,3.34
"905","0.9",2,5.403,4.01
"906","0.94",2,5.572,4.57333333333333
"907","0.96",2,5.741,5.13666666666667
"908","0.97",2,5.825,5.41666666666667
"909","0.98",2,5.912,5.70666666666667
"910","0.99",2,5.95,5.83333333333333
"911","0.37",1,4.628,1.42666666666667
"912","0.6",1,4.823,2.07666666666667
"913","0.75",1,5.01,2.7
"914","0.84",2,5.2,3.33333333333333
"915","0.9",2,5.507,4.35666666666667
"916","0.94",2,5.635,4.78333333333333
"917","0.96",2,5.758,5.19333333333333
"918","0.97",2,5.821,5.40333333333333
"919","0.98",2,5.895,5.65
"920","0.99",2,5.906,5.68666666666667
"921","0.37",1,4.638,1.46
"922","0.6",1,4.768,1.89333333333333
"923","0.75",1,4.975,2.58333333333333
"924","0.84",1,5.213,3.37666666666667
"925","0.9",1,5.427,4.09
"926","0.94",2,5.613,4.71
"927","0.96",2,5.734,5.11333333333333
"928","0.97",2,5.851,5.50333333333333
"929","0.98",2,5.892,5.64
"930","0.99",2,5.946,5.82
"931","0.37",1,4.631,1.43666666666667
"932","0.6",1,4.823,2.07666666666667
"933","0.75",1,4.978,2.59333333333333
"934","0.84",1,5.279,3.59666666666667
"935","0.9",1,5.441,4.13666666666667
"936","0.94",2,5.585,4.61666666666667
"937","0.96",2,5.744,5.14666666666667
"938","0.97",2,5.817,5.39
"939","0.98",2,5.869,5.56333333333333
"940","0.99",2,5.934,5.78
"941","0.37",1,4.637,1.45666666666667
"942","0.6",1,4.793,1.97666666666667
"943","0.75",1,5.071,2.90333333333333
"944","0.84",1,5.216,3.38666666666667
"945","0.9",1,5.426,4.08666666666667
"946","0.94",2,5.638,4.79333333333333
"947","0.96",2,5.753,5.17666666666667
"948","0.97",2,5.804,5.34666666666667
"949","0.98",2,5.87,5.56666666666667
"950","0.99",2,5.966,5.88666666666667
"951","0.37",1,4.629,1.43
"952","0.6",1,4.804,2.01333333333333
"953","0.75",1,4.981,2.60333333333333
"954","0.84",1,5.244,3.48
"955","0.9",2,5.432,4.10666666666667
"956","0.94",2,5.572,4.57333333333333
"957","0.96",2,5.726,5.08666666666667
"958","0.97",2,5.804,5.34666666666667
"959","0.98",2,5.86,5.53333333333333
"960","0.99",2,5.932,5.77333333333333
"961","0.37",1,4.629,1.43
"962","0.6",1,4.834,2.11333333333333
"963","0.75",1,5.025,2.75
"964","0.84",1,5.162,3.20666666666667
"965","0.9",2,5.421,4.07
"966","0.94",2,5.623,4.74333333333333
"967","0.96",2,5.704,5.01333333333333
"968","0.97",2,5.833,5.44333333333333
"969","0.98",2,5.896,5.65333333333333
"970","0.99",2,5.945,5.81666666666667
"971","0.37",1,4.65,1.5
"972","0.6",1,4.801,2.00333333333333
"973","0.75",1,5.024,2.74666666666667
"974","0.84",1,5.227,3.42333333333333
"975","0.9",2,5.434,4.11333333333333
"976","0.94",2,5.635,4.78333333333333
"977","0.96",2,5.721,5.07
"978","0.97",2,5.81,5.36666666666667
"979","0.98",2,5.882,5.60666666666667
"980","0.99",2,5.912,5.70666666666667
"981","0.37",1,4.61,1.36666666666667
"982","0.6",1,4.795,1.98333333333333
"983","0.75",1,5.064,2.88
"984","0.84",1,5.213,3.37666666666667
"985","0.9",2,5.447,4.15666666666667
"986","0.94",2,5.625,4.75
"987","0.96",2,5.74,5.13333333333333
"988","0.97",2,5.864,5.54666666666667
"989","0.98",2,5.888,5.62666666666667
"990","0.99",2,5.922,5.74
"991","0.37",1,4.64,1.46666666666667
"992","0.6",1,4.811,2.03666666666667
"993","0.75",1,5.012,2.70666666666667
"994","0.84",1,5.255,3.51666666666667
"995","0.9",1,5.358,3.86
"996","0.94",2,5.56,4.53333333333333
"997","0.96",2,5.763,5.21
"998","0.97",2,5.834,5.44666666666667
"999","0.98",2,5.873,5.57666666666667
"1000","0.99",2,5.92,5.73333333333333
