"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"770","-2",2,5.877,5.6925
"771","-0.2",2,4.347,1.8675
"772","-0.4",2,4.482,2.205
"773","-0.6",2,4.685,2.7125
"774","-0.8",2,4.914,3.285
"775","-1",2,5.196,3.99
"776","-1.2",2,5.386,4.465
"777","-1.4",2,5.509,4.7725
"778","-1.6",2,5.622,5.055
"779","-1.8",2,5.808,5.52
"780","-2",2,5.87,5.675
"781","-0.2",2,4.397,1.9925
"782","-0.4",2,4.555,2.3875
"783","-0.6",2,4.762,2.905
"784","-0.8",2,4.889,3.2225
"785","-1",2,5.081,3.7025
"786","-1.2",2,5.343,4.3575
"787","-1.4",2,5.489,4.7225
"788","-1.6",2,5.62,5.05
"789","-1.8",2,5.758,5.395
"790","-2",2,5.819,5.5475
"791","-0.2",2,4.38,1.95
"792","-0.4",2,4.5,2.25
"793","-0.6",2,4.617,2.5425
"794","-0.8",2,4.841,3.1025
"795","-1",2,5.024,3.56
"796","-1.2",2,5.205,4.0125
"797","-1.4",2,5.374,4.435
"798","-1.6",2,5.486,4.715
"799","-1.8",2,5.651,5.1275
"800","-2",2,5.739,5.3475
"801","-0.2",2,4.351,1.8775
"802","-0.4",2,4.488,2.22
"803","-0.6",2,4.704,2.76
"804","-0.8",2,4.954,3.385
"805","-1",2,5.112,3.78
"806","-1.2",2,5.341,4.3525
"807","-1.4",2,5.474,4.685
"808","-1.6",2,5.598,4.995
"809","-1.8",2,5.738,5.345
"810","-2",2,5.869,5.6725
"811","-0.2",2,4.382,1.955
"812","-0.4",2,4.504,2.26
"813","-0.6",2,4.695,2.7375
"814","-0.8",2,4.892,3.23
"815","-1",2,5.09,3.725
"816","-1.2",2,5.321,4.3025
"817","-1.4",2,5.467,4.6675
"818","-1.6",2,5.618,5.045
"819","-1.8",2,5.66,5.15
"820","-2",2,5.802,5.505
"821","-0.2",2,4.389,1.9725
"822","-0.4",2,4.525,2.3125
"823","-0.6",2,4.721,2.8025
"824","-0.8",2,4.914,3.285
"825","-1",2,5.147,3.8675
"826","-1.2",2,5.383,4.4575
"827","-1.4",2,5.526,4.815
"828","-1.6",2,5.667,5.1675
"829","-1.8",2,5.803,5.5075
"830","-2",2,5.881,5.7025
"831","-0.2",2,4.412,2.03
"832","-0.4",2,4.612,2.53
"833","-0.6",2,4.781,2.9525
"834","-0.8",2,4.969,3.4225
"835","-1",2,5.204,4.01
"836","-1.2",2,5.447,4.6175
"837","-1.4",2,5.562,4.905
"838","-1.6",2,5.735,5.3375
"839","-1.8",2,5.782,5.455
"840","-2",2,5.881,5.7025
"841","-0.2",2,4.395,1.9875
"842","-0.4",2,4.544,2.36
"843","-0.6",2,4.76,2.9
"844","-0.8",2,4.995,3.4875
"845","-1",2,5.22,4.05
"846","-1.2",2,5.398,4.495
"847","-1.4",2,5.534,4.835
"848","-1.6",2,5.713,5.2825
"849","-1.8",2,5.791,5.4775
"850","-2",2,5.859,5.6475
"851","-0.2",2,4.381,1.9525
"852","-0.4",2,4.503,2.2575
"853","-0.6",2,4.665,2.6625
"854","-0.8",2,4.876,3.19
"855","-1",2,5.117,3.7925
"856","-1.2",2,5.286,4.215
"857","-1.4",2,5.495,4.7375
"858","-1.6",2,5.644,5.11
"859","-1.8",2,5.794,5.485
"860","-2",2,5.837,5.5925
"861","-0.2",2,4.364,1.91
"862","-0.4",2,4.583,2.4575
"863","-0.6",2,4.699,2.7475
"864","-0.8",2,4.886,3.215
"865","-1",2,5.14,3.85
"866","-1.2",2,5.368,4.42
"867","-1.4",2,5.535,4.8375
"868","-1.6",2,5.653,5.1325
"869","-1.8",2,5.777,5.4425
"870","-2",2,5.825,5.5625
"871","-0.2",2,4.35,1.875
"872","-0.4",2,4.486,2.215
"873","-0.6",2,4.726,2.815
"874","-0.8",2,4.836,3.09
"875","-1",2,5.06,3.65
"876","-1.2",2,5.316,4.29
"877","-1.4",2,5.445,4.6125
"878","-1.6",2,5.685,5.2125
"879","-1.8",2,5.735,5.3375
"880","-2",2,5.843,5.6075
"881","-0.2",2,4.392,1.98
"882","-0.4",2,4.535,2.3375
"883","-0.6",2,4.694,2.735
"884","-0.8",2,4.934,3.335
"885","-1",2,5.104,3.76
"886","-1.2",2,5.347,4.3675
"887","-1.4",2,5.532,4.83
"888","-1.6",2,5.627,5.0675
"889","-1.8",2,5.783,5.4575
"890","-2",2,5.848,5.62
"891","-0.2",2,4.365,1.9125
"892","-0.4",2,4.481,2.2025
"893","-0.6",2,4.725,2.8125
"894","-0.8",2,4.925,3.3125
"895","-1",2,5.139,3.8475
"896","-1.2",2,5.362,4.405
"897","-1.4",2,5.491,4.7275
"898","-1.6",2,5.656,5.14
"899","-1.8",2,5.729,5.3225
"900","-2",2,5.782,5.455
"901","-0.2",2,4.347,1.8675
"902","-0.4",2,4.394,1.985
"903","-0.6",2,4.574,2.435
"904","-0.8",2,4.732,2.83
"905","-1",2,4.921,3.3025
"906","-1.2",2,5.051,3.6275
"907","-1.4",2,5.226,4.065
"908","-1.6",2,5.364,4.41
"909","-1.8",2,5.477,4.6925
"910","-2",2,5.615,5.0375
"911","-0.2",2,4.411,2.0275
"912","-0.4",2,4.585,2.4625
"913","-0.6",2,4.785,2.9625
"914","-0.8",2,4.979,3.4475
"915","-1",2,5.19,3.975
"916","-1.2",2,5.45,4.625
"917","-1.4",2,5.651,5.1275
"918","-1.6",2,5.705,5.2625
"919","-1.8",2,5.757,5.3925
"920","-2",2,5.885,5.7125
"921","-0.2",2,4.368,1.92
"922","-0.4",2,4.549,2.3725
"923","-0.6",2,4.707,2.7675
"924","-0.8",2,4.971,3.4275
"925","-1",2,5.128,3.82
"926","-1.2",2,5.349,4.3725
"927","-1.4",2,5.536,4.84
"928","-1.6",2,5.684,5.21
"929","-1.8",2,5.825,5.5625
"930","-2",2,5.86,5.65
"931","-0.2",2,4.368,1.92
"932","-0.4",2,4.494,2.235
"933","-0.6",2,4.699,2.7475
"934","-0.8",2,4.894,3.235
"935","-1",2,5.036,3.59
"936","-1.2",2,5.23,4.075
"937","-1.4",2,5.404,4.51
"938","-1.6",2,5.557,4.8925
"939","-1.8",2,5.703,5.2575
"940","-2",2,5.79,5.475
"941","-0.2",2,4.451,2.1275
"942","-0.4",2,4.525,2.3125
"943","-0.6",2,4.781,2.9525
"944","-0.8",2,4.948,3.37
"945","-1",2,5.182,3.955
"946","-1.2",2,5.418,4.545
"947","-1.4",2,5.599,4.9975
"948","-1.6",2,5.724,5.31
"949","-1.8",2,5.81,5.525
"950","-2",2,5.871,5.6775
"951","-0.2",2,4.384,1.96
"952","-0.4",2,4.498,2.245
"953","-0.6",2,4.669,2.6725
"954","-0.8",2,4.813,3.0325
"955","-1",2,5.058,3.645
"956","-1.2",2,5.265,4.1625
"957","-1.4",2,5.477,4.6925
"958","-1.6",2,5.569,4.9225
"959","-1.8",2,5.695,5.2375
"960","-2",2,5.804,5.51
"961","-0.2",2,4.339,1.8475
"962","-0.4",2,4.479,2.1975
"963","-0.6",2,4.669,2.6725
"964","-0.8",2,4.905,3.2625
"965","-1",2,5.127,3.8175
"966","-1.2",2,5.341,4.3525
"967","-1.4",2,5.511,4.7775
"968","-1.6",2,5.67,5.175
"969","-1.8",2,5.778,5.445
"970","-2",2,5.846,5.615
"971","-0.2",2,4.351,1.8775
"972","-0.4",2,4.461,2.1525
"973","-0.6",2,4.693,2.7325
"974","-0.8",2,4.845,3.1125
"975","-1",2,5.084,3.71
"976","-1.2",2,5.366,4.415
"977","-1.4",2,5.52,4.8
"978","-1.6",2,5.619,5.0475
"979","-1.8",2,5.772,5.43
"980","-2",2,5.84,5.6
"981","-0.2",2,4.402,2.005
"982","-0.4",2,4.523,2.3075
"983","-0.6",2,4.683,2.7075
"984","-0.8",2,4.936,3.34
"985","-1",2,5.083,3.7075
"986","-1.2",2,5.323,4.3075
"987","-1.4",2,5.438,4.595
"988","-1.6",2,5.588,4.97
"989","-1.8",2,5.743,5.3575
"990","-2",2,5.809,5.5225
"991","-0.2",2,4.357,1.8925
"992","-0.4",2,4.484,2.21
"993","-0.6",2,4.655,2.6375
"994","-0.8",2,4.817,3.0425
"995","-1",2,5.014,3.535
"996","-1.2",2,5.183,3.9575
"997","-1.4",2,5.446,4.615
"998","-1.6",2,5.593,4.9825
"999","-1.8",2,5.69,5.225
"1000","-2",2,5.805,5.5125
