"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"771","-0.2",2,4.3,1.75
"772","-0.4",2,4.439,2.0975
"773","-0.6",2,4.564,2.41
"774","-0.8",2,4.705,2.7625
"775","-1",2,4.843,3.1075
"776","-1.2",2,5.074,3.685
"777","-1.4",2,5.265,4.1625
"778","-1.6",2,5.379,4.4475
"779","-1.8",2,5.533,4.8325
"780","-2",2,5.64,5.1
"781","-0.2",2,4.373,1.9325
"782","-0.4",2,4.453,2.1325
"783","-0.6",2,4.704,2.76
"784","-0.8",2,4.862,3.155
"785","-1",2,5.037,3.5925
"786","-1.2",2,5.198,3.995
"787","-1.4",2,5.346,4.365
"788","-1.6",2,5.525,4.8125
"789","-1.8",2,5.674,5.185
"790","-2",2,5.743,5.3575
"791","-0.2",2,4.348,1.87
"792","-0.4",2,4.483,2.2075
"793","-0.6",2,4.723,2.8075
"794","-0.8",2,4.783,2.9575
"795","-1",2,5.073,3.6825
"796","-1.2",2,5.3,4.25
"797","-1.4",2,5.462,4.655
"798","-1.6",2,5.581,4.9525
"799","-1.8",2,5.738,5.345
"800","-2",2,5.824,5.56
"801","-0.2",2,4.354,1.885
"802","-0.4",2,4.446,2.115
"803","-0.6",2,4.587,2.4675
"804","-0.8",2,4.761,2.9025
"805","-1",2,4.945,3.3625
"806","-1.2",2,5.105,3.7625
"807","-1.4",2,5.222,4.055
"808","-1.6",2,5.406,4.515
"809","-1.8",2,5.474,4.685
"810","-2",2,5.625,5.0625
"811","-0.2",2,4.383,1.9575
"812","-0.4",2,4.482,2.205
"813","-0.6",2,4.696,2.74
"814","-0.8",2,4.879,3.1975
"815","-1",2,4.971,3.4275
"816","-1.2",2,5.279,4.1975
"817","-1.4",2,5.411,4.5275
"818","-1.6",2,5.553,4.8825
"819","-1.8",2,5.677,5.1925
"820","-2",2,5.765,5.4125
"821","-0.2",2,4.344,1.86
"822","-0.4",2,4.463,2.1575
"823","-0.6",2,4.667,2.6675
"824","-0.8",2,4.839,3.0975
"825","-1",2,5.038,3.595
"826","-1.2",2,5.218,4.045
"827","-1.4",2,5.367,4.4175
"828","-1.6",2,5.516,4.79
"829","-1.8",2,5.67,5.175
"830","-2",2,5.747,5.3675
"831","-0.2",2,4.328,1.82
"832","-0.4",2,4.498,2.245
"833","-0.6",2,4.645,2.6125
"834","-0.8",2,4.85,3.125
"835","-1",2,5.083,3.7075
"836","-1.2",2,5.271,4.1775
"837","-1.4",2,5.444,4.61
"838","-1.6",2,5.555,4.8875
"839","-1.8",2,5.683,5.2075
"840","-2",2,5.806,5.515
"841","-0.2",2,4.294,1.735
"842","-0.4",2,4.347,1.8675
"843","-0.6",2,4.487,2.2175
"844","-0.8",2,4.58,2.45
"845","-1",2,4.695,2.7375
"846","-1.2",2,4.844,3.11
"847","-1.4",2,5.017,3.5425
"848","-1.6",2,5.144,3.86
"849","-1.8",2,5.292,4.23
"850","-2",2,5.344,4.36
"851","-0.2",2,4.349,1.8725
"852","-0.4",2,4.507,2.2675
"853","-0.6",2,4.693,2.7325
"854","-0.8",2,4.864,3.16
"855","-1",2,5.062,3.655
"856","-1.2",2,5.24,4.1
"857","-1.4",2,5.41,4.525
"858","-1.6",2,5.508,4.77
"859","-1.8",2,5.724,5.31
"860","-2",2,5.735,5.3375
"861","-0.2",2,4.362,1.905
"862","-0.4",2,4.522,2.305
"863","-0.6",2,4.686,2.715
"864","-0.8",2,4.81,3.025
"865","-1",2,5.032,3.58
"866","-1.2",2,5.255,4.1375
"867","-1.4",2,5.447,4.6175
"868","-1.6",2,5.612,5.03
"869","-1.8",2,5.674,5.185
"870","-2",2,5.79,5.475
"871","-0.2",2,4.321,1.8025
"872","-0.4",2,4.488,2.22
"873","-0.6",2,4.678,2.695
"874","-0.8",2,4.861,3.1525
"875","-1",2,5.07,3.675
"876","-1.2",2,5.211,4.0275
"877","-1.4",2,5.489,4.7225
"878","-1.6",2,5.589,4.9725
"879","-1.8",2,5.73,5.325
"880","-2",2,5.838,5.595
"881","-0.2",2,4.347,1.8675
"882","-0.4",2,4.439,2.0975
"883","-0.6",2,4.6,2.5
"884","-0.8",2,4.775,2.9375
"885","-1",2,4.951,3.3775
"886","-1.2",2,5.174,3.935
"887","-1.4",2,5.269,4.1725
"888","-1.6",2,5.384,4.46
"889","-1.8",2,5.559,4.8975
"890","-2",2,5.683,5.2075
"891","-0.2",2,4.356,1.89
"892","-0.4",2,4.522,2.305
"893","-0.6",2,4.641,2.6025
"894","-0.8",2,4.856,3.14
"895","-1",2,5.073,3.6825
"896","-1.2",2,5.299,4.2475
"897","-1.4",2,5.401,4.5025
"898","-1.6",2,5.627,5.0675
"899","-1.8",2,5.749,5.3725
"900","-2",2,5.812,5.53
"901","-0.2",1,4.31,1.775
"902","-0.4",2,4.391,1.9775
"903","-0.6",2,4.574,2.435
"904","-0.8",2,4.667,2.6675
"905","-1",2,4.823,3.0575
"906","-1.2",2,4.924,3.31
"907","-1.4",2,5.114,3.785
"908","-1.6",2,5.196,3.99
"909","-1.8",2,5.3,4.25
"910","-2",2,5.408,4.52
"911","-0.2",2,4.32,1.8
"912","-0.4",2,4.45,2.125
"913","-0.6",2,4.53,2.325
"914","-0.8",2,4.699,2.7475
"915","-1",2,4.865,3.1625
"916","-1.2",2,5.114,3.785
"917","-1.4",2,5.267,4.1675
"918","-1.6",2,5.444,4.61
"919","-1.8",2,5.533,4.8325
"920","-2",2,5.62,5.05
"921","-0.2",2,4.383,1.9575
"922","-0.4",2,4.525,2.3125
"923","-0.6",2,4.68,2.7
"924","-0.8",2,4.921,3.3025
"925","-1",2,5.104,3.76
"926","-1.2",2,5.362,4.405
"927","-1.4",2,5.455,4.6375
"928","-1.6",2,5.645,5.1125
"929","-1.8",2,5.761,5.4025
"930","-2",2,5.795,5.4875
"931","-0.2",2,4.303,1.7575
"932","-0.4",2,4.416,2.04
"933","-0.6",2,4.644,2.61
"934","-0.8",2,4.747,2.8675
"935","-1",2,4.981,3.4525
"936","-1.2",2,5.173,3.9325
"937","-1.4",2,5.358,4.395
"938","-1.6",2,5.446,4.615
"939","-1.8",2,5.637,5.0925
"940","-2",2,5.766,5.415
"941","-0.2",2,4.369,1.9225
"942","-0.4",2,4.466,2.165
"943","-0.6",2,4.582,2.455
"944","-0.8",2,4.759,2.8975
"945","-1",2,4.94,3.35
"946","-1.2",2,5.133,3.8325
"947","-1.4",2,5.385,4.4625
"948","-1.6",2,5.545,4.8625
"949","-1.8",2,5.664,5.16
"950","-2",2,5.757,5.3925
"951","-0.2",2,4.289,1.7225
"952","-0.4",2,4.41,2.025
"953","-0.6",2,4.495,2.2375
"954","-0.8",2,4.696,2.74
"955","-1",2,4.763,2.9075
"956","-1.2",2,4.897,3.2425
"957","-1.4",2,5.076,3.69
"958","-1.6",2,5.109,3.7725
"959","-1.8",2,5.245,4.1125
"960","-2",2,5.306,4.265
"961","-0.2",2,4.308,1.77
"962","-0.4",2,4.39,1.975
"963","-0.6",2,4.581,2.4525
"964","-0.8",2,4.792,2.98
"965","-1",2,4.966,3.415
"966","-1.2",2,5.165,3.9125
"967","-1.4",2,5.419,4.5475
"968","-1.6",2,5.49,4.725
"969","-1.8",2,5.668,5.17
"970","-2",2,5.785,5.4625
"971","-0.2",2,4.38,1.95
"972","-0.4",2,4.474,2.185
"973","-0.6",2,4.699,2.7475
"974","-0.8",2,4.89,3.225
"975","-1",2,5.038,3.595
"976","-1.2",2,5.289,4.2225
"977","-1.4",2,5.43,4.575
"978","-1.6",2,5.641,5.1025
"979","-1.8",2,5.694,5.235
"980","-2",2,5.769,5.4225
"981","-0.2",2,4.36,1.9
"982","-0.4",2,4.47,2.175
"983","-0.6",2,4.661,2.6525
"984","-0.8",2,4.895,3.2375
"985","-1",2,4.995,3.4875
"986","-1.2",2,5.262,4.155
"987","-1.4",2,5.395,4.4875
"988","-1.6",2,5.51,4.775
"989","-1.8",2,5.679,5.1975
"990","-2",2,5.768,5.42
"991","-0.2",2,4.394,1.985
"992","-0.4",2,4.549,2.3725
"993","-0.6",2,4.727,2.8175
"994","-0.8",2,4.95,3.375
"995","-1",2,5.213,4.0325
"996","-1.2",2,5.35,4.375
"997","-1.4",2,5.549,4.8725
"998","-1.6",2,5.615,5.0375
"999","-1.8",2,5.777,5.4425
"1000","-2",2,5.845,5.6125
