"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"792","-0.4",1,5.247,2.235
"793","-0.6",1,5.335,2.675
"794","-0.8",1,5.39,2.95
"795","-1",1,5.519,3.595
"796","-1.2",1,5.655,4.275
"797","-1.4",1,5.768,4.84
"798","-1.6",1,5.819,5.095
"799","-1.8",1,5.867,5.335
"800","-2",1,5.918,5.59
"801","-0.2",1,5.152,1.76
"802","-0.4",1,5.23,2.15
"803","-0.6",1,5.326,2.63
"804","-0.8",1,5.389,2.945
"805","-1",1,5.531,3.655
"806","-1.2",1,5.628,4.14
"807","-1.4",1,5.702,4.51
"808","-1.6",1,5.763,4.815
"809","-1.8",1,5.831,5.155
"810","-2",1,5.926,5.63
"811","-0.2",1,5.178,1.89
"812","-0.4",1,5.271,2.355
"813","-0.6",1,5.299,2.495
"814","-0.8",1,5.374,2.87
"815","-1",1,5.484,3.42
"816","-1.2",1,5.557,3.785
"817","-1.4",1,5.65,4.25
"818","-1.6",1,5.679,4.395
"819","-1.8",1,5.765,4.825
"820","-2",1,5.831,5.155
"821","-0.2",1,5.176,1.88
"822","-0.4",1,5.196,1.98
"823","-0.6",1,5.273,2.365
"824","-0.8",1,5.422,3.11
"825","-1",1,5.494,3.47
"826","-1.2",1,5.571,3.855
"827","-1.4",1,5.698,4.49
"828","-1.6",1,5.733,4.665
"829","-1.8",1,5.876,5.38
"830","-2",1,5.874,5.37
"831","-0.2",1,5.113,1.565
"832","-0.4",1,5.164,1.82
"833","-0.6",1,5.221,2.105
"834","-0.8",1,5.266,2.33
"835","-1",1,5.352,2.76
"836","-1.2",1,5.438,3.19
"837","-1.4",1,5.534,3.67
"838","-1.6",1,5.677,4.385
"839","-1.8",1,5.712,4.56
"840","-2",1,5.799,4.995
"841","-0.2",1,5.149,1.745
"842","-0.4",1,5.224,2.12
"843","-0.6",1,5.284,2.42
"844","-0.8",1,5.358,2.79
"845","-1",1,5.394,2.97
"846","-1.2",1,5.503,3.515
"847","-1.4",1,5.537,3.685
"848","-1.6",1,5.589,3.945
"849","-1.8",1,5.646,4.23
"850","-2",1,5.732,4.66
"851","-0.2",1,5.193,1.965
"852","-0.4",1,5.297,2.485
"853","-0.6",1,5.38,2.9
"854","-0.8",1,5.452,3.26
"855","-1",1,5.586,3.93
"856","-1.2",1,5.667,4.335
"857","-1.4",1,5.775,4.875
"858","-1.6",1,5.841,5.205
"859","-1.8",1,5.893,5.465
"860","-2",1,5.912,5.56
"861","-0.2",0,5.183,1.915
"862","-0.4",1,5.27,2.35
"863","-0.6",1,5.373,2.865
"864","-0.8",1,5.436,3.18
"865","-1",1,5.61,4.05
"866","-1.2",1,5.663,4.315
"867","-1.4",1,5.763,4.815
"868","-1.6",1,5.85,5.25
"869","-1.8",1,5.897,5.485
"870","-2",1,5.939,5.695
"871","-0.2",1,5.157,1.785
"872","-0.4",1,5.199,1.995
"873","-0.6",1,5.309,2.545
"874","-0.8",1,5.408,3.04
"875","-1",1,5.488,3.44
"876","-1.2",1,5.541,3.705
"877","-1.4",1,5.669,4.345
"878","-1.6",1,5.705,4.525
"879","-1.8",1,5.778,4.89
"880","-2",1,5.828,5.14
"881","-0.2",1,5.139,1.695
"882","-0.4",1,5.183,1.915
"883","-0.6",1,5.263,2.315
"884","-0.8",1,5.356,2.78
"885","-1",1,5.438,3.19
"886","-1.2",1,5.55,3.75
"887","-1.4",1,5.599,3.995
"888","-1.6",1,5.744,4.72
"889","-1.8",1,5.805,5.025
"890","-2",1,5.848,5.24
"891","-0.2",1,5.097,1.485
"892","-0.4",1,5.146,1.73
"893","-0.6",1,5.19,1.95
"894","-0.8",1,5.288,2.44
"895","-1",1,5.327,2.635
"896","-1.2",1,5.389,2.945
"897","-1.4",1,5.485,3.425
"898","-1.6",1,5.626,4.13
"899","-1.8",1,5.717,4.585
"900","-2",1,5.765,4.825
"901","-0.2",1,5.152,1.76
"902","-0.4",1,5.204,2.02
"903","-0.6",1,5.264,2.32
"904","-0.8",1,5.344,2.72
"905","-1",1,5.444,3.22
"906","-1.2",1,5.43,3.15
"907","-1.4",1,5.563,3.815
"908","-1.6",1,5.671,4.355
"909","-1.8",1,5.756,4.78
"910","-2",1,5.811,5.055
"911","-0.2",1,5.123,1.615
"912","-0.4",1,5.154,1.77
"913","-0.6",1,5.236,2.18
"914","-0.8",1,5.245,2.225
"915","-1",1,5.404,3.02
"916","-1.2",1,5.472,3.36
"917","-1.4",1,5.543,3.715
"918","-1.6",1,5.628,4.14
"919","-1.8",1,5.681,4.405
"920","-2",1,5.746,4.73
"921","-0.2",1,5.212,2.06
"922","-0.4",1,5.246,2.23
"923","-0.6",1,5.382,2.91
"924","-0.8",1,5.526,3.63
"925","-1",1,5.572,3.86
"926","-1.2",1,5.653,4.265
"927","-1.4",1,5.782,4.91
"928","-1.6",1,5.832,5.16
"929","-1.8",1,5.89,5.45
"930","-2",1,5.898,5.49
"931","-0.2",1,5.171,1.855
"932","-0.4",1,5.244,2.22
"933","-0.6",1,5.291,2.455
"934","-0.8",1,5.398,2.99
"935","-1",1,5.52,3.6
"936","-1.2",1,5.604,4.02
"937","-1.4",1,5.692,4.46
"938","-1.6",1,5.783,4.915
"939","-1.8",1,5.86,5.3
"940","-2",1,5.901,5.505
"941","-0.2",0,5.144,1.72
"942","-0.4",1,5.25,2.25
"943","-0.6",1,5.329,2.645
"944","-0.8",1,5.399,2.995
"945","-1",1,5.523,3.615
"946","-1.2",1,5.572,3.86
"947","-1.4",1,5.687,4.435
"948","-1.6",1,5.726,4.63
"949","-1.8",1,5.742,4.71
"950","-2",1,5.837,5.185
"951","-0.2",1,5.155,1.775
"952","-0.4",1,5.196,1.98
"953","-0.6",1,5.297,2.485
"954","-0.8",1,5.39,2.95
"955","-1",1,5.46,3.3
"956","-1.2",1,5.551,3.755
"957","-1.4",1,5.609,4.045
"958","-1.6",1,5.754,4.77
"959","-1.8",1,5.8,5
"960","-2",1,5.839,5.195
"961","-0.2",1,5.178,1.89
"962","-0.4",1,5.217,2.085
"963","-0.6",1,5.336,2.68
"964","-0.8",1,5.411,3.055
"965","-1",1,5.533,3.665
"966","-1.2",1,5.605,4.025
"967","-1.4",1,5.736,4.68
"968","-1.6",1,5.763,4.815
"969","-1.8",1,5.849,5.245
"970","-2",1,5.896,5.48
"971","-0.2",1,5.187,1.935
"972","-0.4",1,5.232,2.16
"973","-0.6",1,5.369,2.845
"974","-0.8",1,5.425,3.125
"975","-1",1,5.527,3.635
"976","-1.2",1,5.565,3.825
"977","-1.4",1,5.637,4.185
"978","-1.6",1,5.728,4.64
"979","-1.8",1,5.773,4.865
"980","-2",1,5.812,5.06
"981","-0.2",1,5.227,2.135
"982","-0.4",1,5.291,2.455
"983","-0.6",1,5.381,2.905
"984","-0.8",1,5.495,3.475
"985","-1",1,5.561,3.805
"986","-1.2",1,5.714,4.57
"987","-1.4",1,5.829,5.145
"988","-1.6",1,5.875,5.375
"989","-1.8",1,5.896,5.48
"990","-2",1,5.929,5.645
"991","-0.2",1,5.197,1.985
"992","-0.4",1,5.284,2.42
"993","-0.6",1,5.361,2.805
"994","-0.8",1,5.465,3.325
"995","-1",1,5.569,3.845
"996","-1.2",1,5.674,4.37
"997","-1.4",1,5.779,4.895
"998","-1.6",1,5.835,5.175
"999","-1.8",1,5.857,5.285
"1000","-2",1,5.931,5.655
