"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"793","-0.6",1,5.403,3.015
"794","-0.8",1,5.504,3.52
"795","-1",1,5.601,4.005
"796","-1.2",1,5.668,4.34
"797","-1.4",1,5.774,4.87
"798","-1.6",1,5.847,5.235
"799","-1.8",1,5.917,5.585
"800","-2",1,5.904,5.52
"801","-0.2",1,5.196,1.98
"802","-0.4",1,5.26,2.3
"803","-0.6",1,5.336,2.68
"804","-0.8",1,5.46,3.3
"805","-1",1,5.556,3.78
"806","-1.2",1,5.653,4.265
"807","-1.4",1,5.742,4.71
"808","-1.6",1,5.824,5.12
"809","-1.8",1,5.878,5.39
"810","-2",1,5.933,5.665
"811","-0.2",1,5.193,1.965
"812","-0.4",1,5.29,2.45
"813","-0.6",1,5.351,2.755
"814","-0.8",1,5.47,3.35
"815","-1",1,5.569,3.845
"816","-1.2",1,5.674,4.37
"817","-1.4",1,5.782,4.91
"818","-1.6",1,5.835,5.175
"819","-1.8",1,5.883,5.415
"820","-2",1,5.919,5.595
"821","-0.2",0,5.19,1.95
"822","-0.4",1,5.291,2.455
"823","-0.6",1,5.332,2.66
"824","-0.8",1,5.522,3.61
"825","-1",1,5.582,3.91
"826","-1.2",1,5.706,4.53
"827","-1.4",1,5.725,4.625
"828","-1.6",1,5.84,5.2
"829","-1.8",1,5.879,5.395
"830","-2",1,5.936,5.68
"831","-0.2",1,5.197,1.985
"832","-0.4",1,5.282,2.41
"833","-0.6",1,5.381,2.905
"834","-0.8",1,5.481,3.405
"835","-1",1,5.564,3.82
"836","-1.2",1,5.695,4.475
"837","-1.4",1,5.811,5.055
"838","-1.6",1,5.848,5.24
"839","-1.8",1,5.902,5.51
"840","-2",1,5.947,5.735
"841","-0.2",1,5.194,1.97
"842","-0.4",1,5.24,2.2
"843","-0.6",1,5.324,2.62
"844","-0.8",1,5.468,3.34
"845","-1",1,5.517,3.585
"846","-1.2",1,5.633,4.165
"847","-1.4",1,5.713,4.565
"848","-1.6",1,5.778,4.89
"849","-1.8",1,5.843,5.215
"850","-2",1,5.908,5.54
"851","-0.2",1,5.178,1.89
"852","-0.4",1,5.233,2.165
"853","-0.6",1,5.336,2.68
"854","-0.8",1,5.464,3.32
"855","-1",1,5.559,3.795
"856","-1.2",1,5.662,4.31
"857","-1.4",1,5.717,4.585
"858","-1.6",1,5.805,5.025
"859","-1.8",1,5.878,5.39
"860","-2",1,5.933,5.665
"861","-0.2",0,5.194,1.97
"862","-0.4",0,5.254,2.27
"863","-0.6",1,5.334,2.67
"864","-0.8",1,5.468,3.34
"865","-1",1,5.589,3.945
"866","-1.2",1,5.647,4.235
"867","-1.4",1,5.73,4.65
"868","-1.6",1,5.815,5.075
"869","-1.8",1,5.848,5.24
"870","-2",1,5.902,5.51
"871","-0.2",0,5.202,2.01
"872","-0.4",0,5.268,2.34
"873","-0.6",0,5.343,2.715
"874","-0.8",1,5.48,3.4
"875","-1",1,5.582,3.91
"876","-1.2",1,5.697,4.485
"877","-1.4",1,5.747,4.735
"878","-1.6",1,5.838,5.19
"879","-1.8",1,5.906,5.53
"880","-2",1,5.933,5.665
"881","-0.2",0,5.172,1.86
"882","-0.4",1,5.293,2.465
"883","-0.6",1,5.36,2.8
"884","-0.8",1,5.449,3.245
"885","-1",1,5.553,3.765
"886","-1.2",1,5.658,4.29
"887","-1.4",1,5.735,4.675
"888","-1.6",1,5.827,5.135
"889","-1.8",1,5.889,5.445
"890","-2",1,5.894,5.47
"891","-0.2",1,5.189,1.945
"892","-0.4",1,5.272,2.36
"893","-0.6",1,5.361,2.805
"894","-0.8",1,5.416,3.08
"895","-1",1,5.543,3.715
"896","-1.2",1,5.685,4.425
"897","-1.4",1,5.749,4.745
"898","-1.6",1,5.813,5.065
"899","-1.8",1,5.878,5.39
"900","-2",1,5.928,5.64
"901","-0.2",0,5.195,1.975
"902","-0.4",0,5.265,2.325
"903","-0.6",1,5.369,2.845
"904","-0.8",1,5.488,3.44
"905","-1",1,5.586,3.93
"906","-1.2",1,5.697,4.485
"907","-1.4",1,5.79,4.95
"908","-1.6",1,5.846,5.23
"909","-1.8",1,5.894,5.47
"910","-2",1,5.931,5.655
"911","-0.2",0,5.182,1.91
"912","-0.4",1,5.236,2.18
"913","-0.6",1,5.357,2.785
"914","-0.8",1,5.451,3.255
"915","-1",1,5.541,3.705
"916","-1.2",1,5.586,3.93
"917","-1.4",1,5.672,4.36
"918","-1.6",1,5.742,4.71
"919","-1.8",1,5.793,4.965
"920","-2",1,5.846,5.23
"921","-0.2",0,5.188,1.94
"922","-0.4",0,5.289,2.445
"923","-0.6",1,5.391,2.955
"924","-0.8",1,5.486,3.43
"925","-1",1,5.536,3.68
"926","-1.2",1,5.685,4.425
"927","-1.4",1,5.754,4.77
"928","-1.6",1,5.848,5.24
"929","-1.8",1,5.893,5.465
"930","-2",1,5.925,5.625
"931","-0.2",1,5.166,1.83
"932","-0.4",1,5.256,2.28
"933","-0.6",1,5.357,2.785
"934","-0.8",1,5.434,3.17
"935","-1",1,5.508,3.54
"936","-1.2",1,5.68,4.4
"937","-1.4",1,5.752,4.76
"938","-1.6",1,5.825,5.125
"939","-1.8",1,5.892,5.46
"940","-2",1,5.904,5.52
"941","-0.2",1,5.155,1.775
"942","-0.4",1,5.227,2.135
"943","-0.6",1,5.309,2.545
"944","-0.8",1,5.393,2.965
"945","-1",1,5.493,3.465
"946","-1.2",1,5.6,4
"947","-1.4",1,5.665,4.325
"948","-1.6",1,5.727,4.635
"949","-1.8",1,5.842,5.21
"950","-2",1,5.841,5.205
"951","-0.2",1,5.163,1.815
"952","-0.4",1,5.226,2.13
"953","-0.6",1,5.312,2.56
"954","-0.8",1,5.37,2.85
"955","-1",1,5.512,3.56
"956","-1.2",1,5.579,3.895
"957","-1.4",1,5.717,4.585
"958","-1.6",1,5.759,4.795
"959","-1.8",1,5.838,5.19
"960","-2",1,5.897,5.485
"961","-0.2",1,5.154,1.77
"962","-0.4",1,5.212,2.06
"963","-0.6",1,5.269,2.345
"964","-0.8",1,5.37,2.85
"965","-1",1,5.405,3.025
"966","-1.2",1,5.518,3.59
"967","-1.4",1,5.621,4.105
"968","-1.6",1,5.715,4.575
"969","-1.8",1,5.819,5.095
"970","-2",1,5.853,5.265
"971","-0.2",0,5.172,1.86
"972","-0.4",1,5.273,2.365
"973","-0.6",1,5.367,2.835
"974","-0.8",1,5.453,3.265
"975","-1",1,5.539,3.695
"976","-1.2",1,5.663,4.315
"977","-1.4",1,5.763,4.815
"978","-1.6",1,5.799,4.995
"979","-1.8",1,5.862,5.31
"980","-2",1,5.898,5.49
"981","-0.2",0,5.212,2.06
"982","-0.4",0,5.259,2.295
"983","-0.6",1,5.373,2.865
"984","-0.8",1,5.502,3.51
"985","-1",1,5.619,4.095
"986","-1.2",1,5.684,4.42
"987","-1.4",1,5.792,4.96
"988","-1.6",1,5.856,5.28
"989","-1.8",1,5.904,5.52
"990","-2",1,5.918,5.59
"991","-0.2",1,5.135,1.675
"992","-0.4",1,5.221,2.105
"993","-0.6",1,5.33,2.65
"994","-0.8",1,5.442,3.21
"995","-1",1,5.492,3.46
"996","-1.2",1,5.622,4.11
"997","-1.4",1,5.7,4.5
"998","-1.6",1,5.798,4.99
"999","-1.8",1,5.848,5.24
"1000","-2",1,5.923,5.615
