"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"798","0.97",2,5.405,5.3775
"799","0.98",2,5.629,5.6375
"800","0.99",2,5.738,5.715
"801","0.37",2,1.448,1.45
"802","0.6",2,1.976,1.965
"803","0.75",2,2.693,2.685
"804","0.84",2,3.44,3.43
"805","0.9",2,4.151,4.175
"806","0.94",2,4.757,4.755
"807","0.96",2,5.11,5.0675
"808","0.97",2,5.42,5.4675
"809","0.98",2,5.65,5.6425
"810","0.99",2,5.829,5.905
"811","0.37",2,1.471,1.4775
"812","0.6",2,1.967,1.9675
"813","0.75",2,2.706,2.715
"814","0.84",2,3.442,3.4375
"815","0.9",2,4.152,4.0975
"816","0.94",2,4.688,4.6075
"817","0.96",2,5.046,5.07
"818","0.97",2,5.431,5.485
"819","0.98",2,5.599,5.5525
"820","0.99",2,5.766,5.7725
"821","0.37",3,1.477,1.4775
"822","0.6",2,2.015,1.955
"823","0.75",2,2.619,2.5425
"824","0.84",2,3.311,3.475
"825","0.9",2,4.048,4.0275
"826","0.94",2,4.661,4.6225
"827","0.96",2,5.089,5.0775
"828","0.97",2,5.491,5.4875
"829","0.98",2,5.637,5.685
"830","0.99",2,5.729,5.7675
"831","0.37",2,1.417,1.3825
"832","0.6",2,2.028,2.0625
"833","0.75",2,2.637,2.6225
"834","0.84",2,3.423,3.33
"835","0.9",2,4.132,4.1725
"836","0.94",2,4.673,4.6475
"837","0.96",2,5.27,5.31
"838","0.97",2,5.462,5.4525
"839","0.98",2,5.584,5.63
"840","0.99",2,5.767,5.715
"841","0.37",2,1.508,1.5375
"842","0.6",2,2.002,1.955
"843","0.75",2,2.683,2.7125
"844","0.84",2,3.475,3.455
"845","0.9",2,4.188,4.1175
"846","0.94",2,4.623,4.68
"847","0.96",2,5.11,5.2025
"848","0.97",2,5.414,5.415
"849","0.98",2,5.581,5.54
"850","0.99",2,5.776,5.775
"851","0.37",3,1.437,1.4125
"852","0.6",3,1.962,2.0175
"853","0.75",3,2.667,2.665
"854","0.84",2,3.403,3.345
"855","0.9",2,4.039,4.035
"856","0.94",2,4.711,4.725
"857","0.96",2,5.069,5.005
"858","0.97",2,5.437,5.505
"859","0.98",2,5.653,5.69
"860","0.99",2,5.772,5.76
"861","0.37",2,1.457,1.4775
"862","0.6",2,2.025,1.9975
"863","0.75",2,2.656,2.71
"864","0.84",2,3.374,3.3775
"865","0.9",2,4.101,4.1075
"866","0.94",2,4.708,4.695
"867","0.96",2,5.174,5.125
"868","0.97",2,5.436,5.52
"869","0.98",2,5.649,5.6
"870","0.99",2,5.769,5.7325
"871","0.37",3,1.448,1.4725
"872","0.6",3,1.979,1.895
"873","0.75",3,2.677,2.71
"874","0.84",3,3.484,3.4775
"875","0.9",2,4.077,4.1
"876","0.94",2,4.684,4.6475
"877","0.96",2,5.114,5.1675
"878","0.97",2,5.357,5.3775
"879","0.98",2,5.643,5.63
"880","0.99",2,5.787,5.7275
"881","0.37",3,1.454,1.4675
"882","0.6",3,1.971,1.9725
"883","0.75",3,2.664,2.6775
"884","0.84",3,3.305,3.515
"885","0.9",2,4.106,4.2175
"886","0.94",2,4.667,4.7025
"887","0.96",2,5.062,5.0675
"888","0.97",2,5.435,5.425
"889","0.98",2,5.612,5.6175
"890","0.99",2,5.723,5.7625
"891","0.37",2,1.461,1.445
"892","0.6",2,1.998,2.035
"893","0.75",2,2.592,2.5875
"894","0.84",2,3.354,3.39
"895","0.9",2,4.168,4.2975
"896","0.94",2,4.652,4.61
"897","0.96",2,5.14,5.0525
"898","0.97",2,5.39,5.4125
"899","0.98",2,5.578,5.5425
"900","0.99",2,5.787,5.7525
"901","0.37",2,1.449,1.4425
"902","0.6",2,2.016,2.0375
"903","0.75",2,2.714,2.6675
"904","0.84",2,3.403,3.335
"905","0.9",2,4.061,4.0625
"906","0.94",2,4.75,4.7925
"907","0.96",2,5.081,5.0525
"908","0.97",2,5.434,5.485
"909","0.98",2,5.611,5.6175
"910","0.99",2,5.736,5.675
"911","0.37",3,1.432,1.385
"912","0.6",3,1.975,1.995
"913","0.75",3,2.608,2.585
"914","0.84",2,3.432,3.4625
"915","0.9",2,4.018,4.125
"916","0.94",2,4.665,4.68
"917","0.96",2,5.207,5.1875
"918","0.97",2,5.445,5.4125
"919","0.98",2,5.644,5.72
"920","0.99",2,5.794,5.825
"921","0.37",3,1.463,1.4475
"922","0.6",2,1.975,1.955
"923","0.75",3,2.637,2.65
"924","0.84",2,3.45,3.5025
"925","0.9",2,4.06,4.0625
"926","0.94",2,4.677,4.6475
"927","0.96",2,5.175,5.1875
"928","0.97",2,5.34,5.31
"929","0.98",2,5.627,5.6275
"930","0.99",2,5.761,5.7175
"931","0.37",3,1.45,1.465
"932","0.6",3,1.969,2.015
"933","0.75",3,2.77,2.805
"934","0.84",3,3.439,3.59
"935","0.9",2,4.066,4.125
"936","0.94",2,4.746,4.7675
"937","0.96",2,5.15,5.17
"938","0.97",2,5.426,5.4475
"939","0.98",2,5.571,5.6425
"940","0.99",2,5.774,5.7425
"941","0.37",2,1.469,1.525
"942","0.6",2,1.948,1.945
"943","0.75",2,2.651,2.6075
"944","0.84",2,3.397,3.465
"945","0.9",2,4.126,4.09
"946","0.94",2,4.746,4.795
"947","0.96",2,5.161,5.175
"948","0.97",2,5.394,5.43
"949","0.98",2,5.653,5.6475
"950","0.99",2,5.771,5.7875
"951","0.37",2,1.487,1.495
"952","0.6",2,1.935,1.96
"953","0.75",2,2.696,2.7475
"954","0.84",2,3.473,3.4475
"955","0.9",2,4.105,4.1725
"956","0.94",2,4.769,4.7525
"957","0.96",2,5.101,5.1125
"958","0.97",2,5.432,5.4125
"959","0.98",2,5.587,5.6225
"960","0.99",2,5.761,5.7725
"961","0.37",2,1.445,1.4875
"962","0.6",2,2.012,2.06
"963","0.75",2,2.633,2.6625
"964","0.84",2,3.389,3.44
"965","0.9",2,3.976,3.975
"966","0.94",2,4.728,4.7475
"967","0.96",2,5.122,5.0525
"968","0.97",2,5.458,5.38
"969","0.98",2,5.652,5.6325
"970","0.99",2,5.784,5.81
"971","0.37",2,1.437,1.4475
"972","0.6",2,1.991,2.015
"973","0.75",2,2.661,2.6525
"974","0.84",2,3.441,3.475
"975","0.9",2,4.068,4.1175
"976","0.94",2,4.725,4.565
"977","0.96",2,5.196,5.205
"978","0.97",2,5.434,5.415
"979","0.98",2,5.606,5.58
"980","0.99",2,5.764,5.77
"981","0.37",3,1.471,1.48
"982","0.6",3,1.999,1.9825
"983","0.75",3,2.658,2.6525
"984","0.84",3,3.46,3.425
"985","0.9",3,4.135,4.225
"986","0.94",2,4.782,4.775
"987","0.96",2,5.135,5.1925
"988","0.97",2,5.446,5.46
"989","0.98",2,5.637,5.6025
"990","0.99",2,5.766,5.7925
"991","0.37",3,1.417,1.385
"992","0.6",3,2.022,2.045
"993","0.75",2,2.73,2.79
"994","0.84",2,3.442,3.5725
"995","0.9",2,4.116,4.1375
"996","0.94",2,4.71,4.67
"997","0.96",2,5.061,5.025
"998","0.97",2,5.463,5.4525
"999","0.98",2,5.67,5.6525
"1000","0.99",2,5.753,5.725
