"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"793","-0.6",2,2.17,2.2
"794","-0.8",2,2.512,2.745
"795","-1",2,2.823,3.1
"796","-1.2",2,3.079,3.56
"797","-1.4",2,3.531,3.98
"798","-1.6",2,3.792,4.37
"799","-1.8",2,4.136,4.81
"800","-2",1,4.481,5.19
"801","-0.2",2,1.628,1.825
"802","-0.4",2,1.896,2.14
"803","-0.6",2,2.208,2.7
"804","-0.8",1,2.656,3.045
"805","-1",1,2.994,3.49
"806","-1.2",1,3.539,3.82
"807","-1.4",1,4.032,4.42
"808","-1.6",1,4.407,4.65
"809","-1.8",1,4.854,5.065
"810","-2",1,5.165,5.205
"811","-0.2",2,1.845,2.035
"812","-0.4",2,2.066,2.1
"813","-0.6",2,2.523,2.715
"814","-0.8",1,2.951,3.01
"815","-1",1,3.354,3.53
"816","-1.2",1,3.863,4.015
"817","-1.4",1,4.184,4.485
"818","-1.6",1,4.597,4.75
"819","-1.8",1,4.878,5.235
"820","-2",1,5.161,5.305
"821","-0.2",1,1.775,1.72
"822","-0.4",1,2.196,2.19
"823","-0.6",1,2.523,2.535
"824","-0.8",1,3.04,3.05
"825","-1",1,3.596,3.505
"826","-1.2",1,3.946,3.945
"827","-1.4",1,4.452,4.315
"828","-1.6",1,4.929,4.685
"829","-1.8",1,5.262,5.115
"830","-2",1,5.496,5.35
"831","-0.2",2,1.763,1.935
"832","-0.4",1,2.045,2.27
"833","-0.6",1,2.461,2.835
"834","-0.8",1,2.886,3.14
"835","-1",1,3.336,3.78
"836","-1.2",1,3.773,4.13
"837","-1.4",1,4.049,4.43
"838","-1.6",1,4.441,4.81
"839","-1.8",1,4.696,4.935
"840","-2",1,4.945,5.34
"841","-0.2",2,1.778,1.895
"842","-0.4",2,2.046,2.16
"843","-0.6",2,2.392,2.67
"844","-0.8",2,2.704,3.05
"845","-1",2,3.121,3.555
"846","-1.2",2,3.503,3.965
"847","-1.4",2,3.85,4.35
"848","-1.6",2,4.125,4.585
"849","-1.8",1,4.481,4.995
"850","-2",1,4.852,5.015
"851","-0.2",1,1.846,1.925
"852","-0.4",1,2.259,2.18
"853","-0.6",1,2.623,2.555
"854","-0.8",2,3.177,3.39
"855","-1",1,3.587,3.75
"856","-1.2",1,4.011,4.255
"857","-1.4",1,4.429,4.65
"858","-1.6",1,4.815,5.03
"859","-1.8",1,5.102,5.325
"860","-2",1,5.339,5.585
"861","-0.2",1,1.938,1.855
"862","-0.4",1,2.436,2.205
"863","-0.6",1,2.836,2.51
"864","-0.8",1,3.368,2.93
"865","-1",1,3.798,3.425
"866","-1.2",1,4.332,3.815
"867","-1.4",1,4.79,4.205
"868","-1.6",1,5.061,4.4
"869","-1.8",1,5.399,4.84
"870","-2",1,5.614,5.305
"871","-0.2",1,1.925,1.665
"872","-0.4",1,2.195,1.96
"873","-0.6",1,2.676,2.335
"874","-0.8",1,3.103,2.63
"875","-1",1,3.659,2.895
"876","-1.2",1,4.045,3.28
"877","-1.4",1,4.54,3.765
"878","-1.6",1,4.821,3.985
"879","-1.8",1,5.153,4.425
"880","-2",1,5.42,4.77
"881","-0.2",1,1.987,1.995
"882","-0.4",1,2.348,2.285
"883","-0.6",1,2.761,2.685
"884","-0.8",1,3.416,3.295
"885","-1",1,3.744,3.775
"886","-1.2",1,4.355,4.265
"887","-1.4",1,4.81,4.725
"888","-1.6",1,5.142,4.975
"889","-1.8",1,5.436,5.375
"890","-2",1,5.617,5.57
"891","-0.2",1,1.92,1.765
"892","-0.4",2,2.274,2.075
"893","-0.6",1,2.628,2.3
"894","-0.8",1,3.18,2.605
"895","-1",1,3.66,3.22
"896","-1.2",1,4.2,3.55
"897","-1.4",1,4.521,3.925
"898","-1.6",1,4.924,4.33
"899","-1.8",1,5.169,4.665
"900","-2",1,5.391,4.995
"901","-0.2",1,1.751,1.98
"902","-0.4",1,2.035,2.29
"903","-0.6",1,2.426,2.685
"904","-0.8",1,2.895,3.175
"905","-1",1,3.297,3.645
"906","-1.2",1,3.913,4.315
"907","-1.4",1,4.395,4.635
"908","-1.6",1,4.822,5.12
"909","-1.8",1,5.156,5.285
"910","-2",1,5.447,5.535
"911","-0.2",1,1.849,1.685
"912","-0.4",1,2.258,2.105
"913","-0.6",1,2.729,2.57
"914","-0.8",1,3.207,3.03
"915","-1",1,3.618,3.38
"916","-1.2",1,4.149,3.88
"917","-1.4",1,4.472,4.105
"918","-1.6",1,4.918,4.44
"919","-1.8",1,5.262,4.79
"920","-2",1,5.38,4.83
"921","-0.2",2,1.922,1.995
"922","-0.4",2,2.248,2.21
"923","-0.6",1,2.614,2.665
"924","-0.8",1,3.025,2.99
"925","-1",1,3.525,3.71
"926","-1.2",1,4.001,4.13
"927","-1.4",1,4.455,4.37
"928","-1.6",1,4.893,5.02
"929","-1.8",1,5.168,5.035
"930","-2",1,5.438,5.415
"931","-0.2",2,1.859,1.975
"932","-0.4",2,2.117,2.14
"933","-0.6",2,2.461,2.48
"934","-0.8",2,2.885,2.855
"935","-1",2,3.283,3.28
"936","-1.2",2,3.612,3.945
"937","-1.4",2,3.993,4.21
"938","-1.6",2,4.327,4.845
"939","-1.8",1,4.539,4.805
"940","-2",1,4.924,5.22
"941","-0.2",1,1.919,1.71
"942","-0.4",1,2.287,2.06
"943","-0.6",1,2.684,2.48
"944","-0.8",1,3.241,2.925
"945","-1",1,3.755,3.41
"946","-1.2",1,4.277,3.835
"947","-1.4",1,4.68,4.235
"948","-1.6",1,5.087,4.445
"949","-1.8",1,5.259,4.79
"950","-2",1,5.489,5.195
"951","-0.2",2,1.754,1.735
"952","-0.4",2,1.971,1.98
"953","-0.6",2,2.286,2.195
"954","-0.8",2,2.62,2.54
"955","-1",2,3.043,3
"956","-1.2",2,3.423,3.5
"957","-1.4",1,3.821,3.82
"958","-1.6",1,4.214,4.22
"959","-1.8",1,4.657,4.48
"960","-2",1,4.901,4.78
"961","-0.2",2,1.845,1.965
"962","-0.4",2,2.178,2.29
"963","-0.6",2,2.532,2.695
"964","-0.8",1,2.941,3.075
"965","-1",1,3.385,3.715
"966","-1.2",1,3.815,4.32
"967","-1.4",1,4.161,4.685
"968","-1.6",1,4.505,4.98
"969","-1.8",1,4.735,5.19
"970","-2",1,5.048,5.6
"971","-0.2",2,1.849,1.92
"972","-0.4",2,2.127,2.35
"973","-0.6",2,2.54,2.745
"974","-0.8",2,2.938,3.255
"975","-1",2,3.411,3.885
"976","-1.2",1,3.84,4.26
"977","-1.4",1,4.362,4.87
"978","-1.6",1,4.719,5.2
"979","-1.8",1,5.05,5.495
"980","-2",1,5.292,5.66
"981","-0.2",1,1.917,1.715
"982","-0.4",1,2.241,2.015
"983","-0.6",1,2.778,2.42
"984","-0.8",1,3.127,2.71
"985","-1",1,3.666,3.02
"986","-1.2",1,4.16,3.4
"987","-1.4",1,4.54,3.875
"988","-1.6",1,5.03,4.345
"989","-1.8",1,5.256,4.82
"990","-2",1,5.478,5.11
"991","-0.2",2,1.839,1.865
"992","-0.4",2,2.159,2.165
"993","-0.6",2,2.64,2.675
"994","-0.8",1,3.14,3.135
"995","-1",1,3.545,3.445
"996","-1.2",1,4.002,3.995
"997","-1.4",1,4.482,4.375
"998","-1.6",1,4.851,4.77
"999","-1.8",1,5.222,5.025
"1000","-2",1,5.432,5.435
