"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"771","-0.2",3,1.886,1.9475
"772","-0.4",3,2.183,2.155
"773","-0.6",3,2.629,2.72
"774","-0.8",3,3.045,3.185
"775","-1",3,3.513,3.605
"776","-1.2",3,3.986,3.98
"777","-1.4",2,4.37,4.49
"778","-1.6",3,4.828,4.8775
"779","-1.8",2,5.148,5.2475
"780","-2",2,5.411,5.4325
"781","-0.2",3,1.858,1.82
"782","-0.4",3,2.154,2.165
"783","-0.6",3,2.511,2.3575
"784","-0.8",3,2.997,2.915
"785","-1",2,3.498,3.2375
"786","-1.2",2,3.832,3.485
"787","-1.4",2,4.263,3.8725
"788","-1.6",2,4.725,4.1575
"789","-1.8",2,4.922,4.365
"790","-2",2,5.175,4.5975
"791","-0.2",3,1.787,1.885
"792","-0.4",3,1.967,2.105
"793","-0.6",3,2.252,2.4425
"794","-0.8",3,2.752,3.0475
"795","-1",3,3.037,3.4275
"796","-1.2",3,3.354,3.73
"797","-1.4",3,3.654,4.165
"798","-1.6",3,3.903,4.455
"799","-1.8",2,4.223,4.7375
"800","-2",2,4.512,5.1125
"801","-0.2",3,1.797,1.8975
"802","-0.4",2,2.073,2.2725
"803","-0.6",3,2.504,2.7275
"804","-0.8",2,2.912,3.165
"805","-1",2,3.482,3.8675
"806","-1.2",2,3.874,4.35
"807","-1.4",2,4.183,4.6125
"808","-1.6",2,4.568,5.0975
"809","-1.8",2,4.911,5.4775
"810","-2",2,5.189,5.565
"811","-0.2",2,1.848,1.755
"812","-0.4",3,2.225,2.26
"813","-0.6",2,2.553,2.54
"814","-0.8",2,2.982,2.875
"815","-1",2,3.387,3.405
"816","-1.2",2,3.847,3.9025
"817","-1.4",2,4.148,4.125
"818","-1.6",2,4.568,4.5375
"819","-1.8",2,4.875,4.8725
"820","-2",2,5.111,5.0975
"821","-0.2",3,1.82,1.85
"822","-0.4",3,2.198,2.2175
"823","-0.6",3,2.53,2.545
"824","-0.8",3,2.898,2.9125
"825","-1",2,3.417,3.3025
"826","-1.2",2,3.931,3.75
"827","-1.4",2,4.341,4.1775
"828","-1.6",2,4.676,4.4325
"829","-1.8",2,4.968,4.65
"830","-2",2,5.186,4.865
"831","-0.2",2,1.844,1.79
"832","-0.4",2,2.233,2.17
"833","-0.6",2,2.633,2.6575
"834","-0.8",2,3.053,2.995
"835","-1",2,3.573,3.5125
"836","-1.2",2,4.035,3.9875
"837","-1.4",2,4.474,4.5075
"838","-1.6",2,4.814,4.805
"839","-1.8",2,5.234,5.2
"840","-2",2,5.468,5.3775
"841","-0.2",2,1.869,1.825
"842","-0.4",2,2.336,2.2425
"843","-0.6",2,2.7,2.675
"844","-0.8",2,3.288,3.2075
"845","-1",2,3.753,3.6675
"846","-1.2",2,4.201,4.14
"847","-1.4",2,4.636,4.58
"848","-1.6",2,5.084,4.935
"849","-1.8",2,5.304,5.15
"850","-2",2,5.551,5.5175
"851","-0.2",3,1.742,1.785
"852","-0.4",3,2.058,2.155
"853","-0.6",3,2.595,2.6825
"854","-0.8",3,2.985,3.1075
"855","-1",3,3.401,3.58
"856","-1.2",3,3.945,4.2825
"857","-1.4",2,4.37,4.59
"858","-1.6",2,4.796,5.005
"859","-1.8",2,5.16,5.4175
"860","-2",2,5.356,5.525
"861","-0.2",3,1.785,1.83
"862","-0.4",3,2.111,2.1925
"863","-0.6",3,2.542,2.575
"864","-0.8",3,2.991,2.9975
"865","-1",3,3.495,3.6425
"866","-1.2",3,3.957,4.08
"867","-1.4",2,4.401,4.455
"868","-1.6",2,4.774,4.9575
"869","-1.8",2,5.134,5.23
"870","-2",2,5.435,5.4825
"871","-0.2",3,1.653,1.74
"872","-0.4",3,1.969,2.1625
"873","-0.6",3,2.214,2.5
"874","-0.8",3,2.549,2.73
"875","-1",3,2.931,3.1525
"876","-1.2",3,3.265,3.595
"877","-1.4",3,3.609,3.8425
"878","-1.6",3,3.986,4.3325
"879","-1.8",3,4.402,4.685
"880","-2",3,4.751,4.875
"881","-0.2",2,1.876,1.815
"882","-0.4",2,2.252,2.1675
"883","-0.6",2,2.655,2.4625
"884","-0.8",2,3.196,3.065
"885","-1",2,3.709,3.5125
"886","-1.2",2,4.074,3.8625
"887","-1.4",2,4.557,4.3825
"888","-1.6",2,4.983,4.92
"889","-1.8",2,5.236,5.1
"890","-2",2,5.477,5.4125
"891","-0.2",2,1.826,1.82
"892","-0.4",2,2.116,2.095
"893","-0.6",2,2.536,2.5425
"894","-0.8",2,2.864,2.84
"895","-1",2,3.377,3.385
"896","-1.2",2,3.759,3.8025
"897","-1.4",2,4.077,4.02
"898","-1.6",2,4.371,4.2875
"899","-1.8",2,4.637,4.6025
"900","-2",2,4.834,4.68
"901","-0.2",2,1.752,1.675
"902","-0.4",3,2.098,2.0025
"903","-0.6",2,2.461,2.2575
"904","-0.8",2,2.855,2.565
"905","-1",2,3.305,2.895
"906","-1.2",2,3.767,3.305
"907","-1.4",2,4.185,3.745
"908","-1.6",2,4.639,4.16
"909","-1.8",2,5.025,4.695
"910","-2",2,5.223,4.865
"911","-0.2",3,1.774,1.7925
"912","-0.4",2,2.076,2.0475
"913","-0.6",2,2.431,2.4075
"914","-0.8",2,2.839,2.785
"915","-1",2,3.287,3.32
"916","-1.2",2,3.697,3.585
"917","-1.4",2,4.042,4.1
"918","-1.6",2,4.451,4.4375
"919","-1.8",2,4.877,4.95
"920","-2",2,5.134,5.285
"921","-0.2",3,1.777,1.8475
"922","-0.4",3,2.113,2.25
"923","-0.6",3,2.537,2.7275
"924","-0.8",3,2.83,3.1275
"925","-1",3,3.268,3.63
"926","-1.2",3,3.578,3.9475
"927","-1.4",3,4.028,4.5525
"928","-1.6",2,4.306,4.9075
"929","-1.8",2,4.634,5.2025
"930","-2",2,4.878,5.39
"931","-0.2",2,1.919,1.9125
"932","-0.4",2,2.255,2.195
"933","-0.6",3,2.675,2.6325
"934","-0.8",2,3.147,3.0875
"935","-1",2,3.591,3.405
"936","-1.2",2,4.121,3.7725
"937","-1.4",2,4.538,4.21
"938","-1.6",2,4.857,4.61
"939","-1.8",2,5.171,4.7625
"940","-2",2,5.358,5.125
"941","-0.2",2,1.894,1.79
"942","-0.4",2,2.167,2.055
"943","-0.6",2,2.655,2.555
"944","-0.8",2,3.014,3.0125
"945","-1",2,3.501,3.5025
"946","-1.2",2,4.119,4.0575
"947","-1.4",2,4.559,4.5825
"948","-1.6",2,5.018,5.01
"949","-1.8",2,5.262,5.1975
"950","-2",2,5.428,5.4025
"951","-0.2",3,1.905,1.9825
"952","-0.4",2,2.291,2.3025
"953","-0.6",2,2.658,2.675
"954","-0.8",2,3.22,3.4275
"955","-1",2,3.627,3.8225
"956","-1.2",2,4.038,4.135
"957","-1.4",2,4.487,4.5575
"958","-1.6",2,4.881,5.0825
"959","-1.8",2,5.13,5.2075
"960","-2",2,5.378,5.5475
"961","-0.2",3,1.85,1.8075
"962","-0.4",3,2.171,2.1075
"963","-0.6",2,2.5,2.385
"964","-0.8",2,2.952,2.7025
"965","-1",2,3.439,3.1225
"966","-1.2",2,3.898,3.48
"967","-1.4",2,4.244,3.85
"968","-1.6",2,4.647,4.2325
"969","-1.8",2,5.008,4.5425
"970","-2",2,5.281,4.9275
"971","-0.2",2,1.801,1.715
"972","-0.4",2,2.187,2.0225
"973","-0.6",2,2.518,2.27
"974","-0.8",2,3.043,2.8725
"975","-1",2,3.474,3.08
"976","-1.2",2,3.897,3.4925
"977","-1.4",2,4.246,3.825
"978","-1.6",2,4.517,4.1175
"979","-1.8",2,4.868,4.4325
"980","-2",2,5.078,4.6825
"981","-0.2",2,1.925,1.775
"982","-0.4",2,2.32,2.275
"983","-0.6",2,2.786,2.6825
"984","-0.8",2,3.176,2.9225
"985","-1",2,3.736,3.4625
"986","-1.2",2,4.231,3.96
"987","-1.4",2,4.647,4.3375
"988","-1.6",2,5.039,4.9
"989","-1.8",2,5.312,5.1075
"990","-2",2,5.539,5.3075
"991","-0.2",3,1.735,1.84
"992","-0.4",3,2.1,2.2025
"993","-0.6",3,2.372,2.555
"994","-0.8",3,2.769,2.9325
"995","-1",3,3.217,3.4125
"996","-1.2",2,3.677,3.89
"997","-1.4",2,4.028,4.3075
"998","-1.6",2,4.481,4.7225
"999","-1.8",2,4.85,5.0125
"1000","-2",2,5.152,5.19
