"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"688","-1.6",2,5.605,4.68333333333333
"689","-1.8",2,5.725,5.08333333333333
"690","-2",2,5.831,5.43666666666667
"691","-0.2",1,4.753,1.84333333333333
"692","-0.4",1,4.872,2.24
"693","-0.6",1,4.971,2.57
"694","-0.8",1,5.094,2.98
"695","-1",1,5.248,3.49333333333333
"696","-1.2",2,5.441,4.13666666666667
"697","-1.4",2,5.54,4.46666666666667
"698","-1.6",2,5.674,4.91333333333333
"699","-1.8",2,5.726,5.08666666666667
"700","-2",2,5.808,5.36
"701","-0.2",1,4.822,2.07333333333333
"702","-0.4",1,4.9,2.33333333333333
"703","-0.6",1,5.09,2.96666666666667
"704","-0.8",1,5.273,3.57666666666667
"705","-1",2,5.42,4.06666666666667
"706","-1.2",2,5.523,4.41
"707","-1.4",2,5.644,4.81333333333333
"708","-1.6",2,5.749,5.16333333333333
"709","-1.8",2,5.851,5.50333333333333
"710","-2",2,5.901,5.67
"711","-0.2",1,4.797,1.99
"712","-0.4",1,4.862,2.20666666666667
"713","-0.6",1,5.003,2.67666666666667
"714","-0.8",1,5.102,3.00666666666667
"715","-1",2,5.324,3.74666666666667
"716","-1.2",2,5.428,4.09333333333333
"717","-1.4",2,5.562,4.54
"718","-1.6",2,5.678,4.92666666666667
"719","-1.8",2,5.768,5.22666666666667
"720","-2",2,5.832,5.44
"721","-0.2",1,4.731,1.77
"722","-0.4",1,4.838,2.12666666666667
"723","-0.6",1,4.932,2.44
"724","-0.8",1,5.082,2.94
"725","-1",1,5.174,3.24666666666667
"726","-1.2",2,5.329,3.76333333333333
"727","-1.4",2,5.521,4.40333333333333
"728","-1.6",2,5.599,4.66333333333333
"729","-1.8",2,5.727,5.09
"730","-2",2,5.736,5.12
"731","-0.2",1,4.725,1.75
"732","-0.4",1,4.84,2.13333333333333
"733","-0.6",1,4.922,2.40666666666667
"734","-0.8",1,5.089,2.96333333333333
"735","-1",1,5.224,3.41333333333333
"736","-1.2",2,5.362,3.87333333333333
"737","-1.4",2,5.482,4.27333333333333
"738","-1.6",2,5.574,4.58
"739","-1.8",2,5.651,4.83666666666667
"740","-2",2,5.788,5.29333333333333
"741","-0.2",1,4.724,1.74666666666667
"742","-0.4",1,4.883,2.27666666666667
"743","-0.6",1,4.961,2.53666666666667
"744","-0.8",1,5.071,2.90333333333333
"745","-1",1,5.22,3.4
"746","-1.2",1,5.405,4.01666666666667
"747","-1.4",2,5.518,4.39333333333333
"748","-1.6",2,5.682,4.94
"749","-1.8",2,5.747,5.15666666666667
"750","-2",2,5.84,5.46666666666667
"751","-0.2",1,4.712,1.70666666666667
"752","-0.4",1,4.811,2.03666666666667
"753","-0.6",1,4.895,2.31666666666667
"754","-0.8",1,5.024,2.74666666666667
"755","-1",2,5.156,3.18666666666667
"756","-1.2",2,5.236,3.45333333333333
"757","-1.4",2,5.403,4.01
"758","-1.6",2,5.481,4.27
"759","-1.8",2,5.614,4.71333333333333
"760","-2",2,5.705,5.01666666666667
"761","-0.2",1,4.691,1.63666666666667
"762","-0.4",1,4.796,1.98666666666667
"763","-0.6",1,4.904,2.34666666666667
"764","-0.8",1,5.023,2.74333333333333
"765","-1",1,5.185,3.28333333333333
"766","-1.2",1,5.313,3.71
"767","-1.4",2,5.42,4.06666666666667
"768","-1.6",2,5.595,4.65
"769","-1.8",2,5.681,4.93666666666667
"770","-2",2,5.809,5.36333333333333
"771","-0.2",1,4.762,1.87333333333333
"772","-0.4",1,4.849,2.16333333333333
"773","-0.6",2,5.029,2.76333333333333
"774","-0.8",2,5.107,3.02333333333333
"775","-1",2,5.279,3.59666666666667
"776","-1.2",2,5.333,3.77666666666667
"777","-1.4",2,5.507,4.35666666666667
"778","-1.6",2,5.593,4.64333333333333
"779","-1.8",2,5.678,4.92666666666667
"780","-2",2,5.747,5.15666666666667
"781","-0.2",1,4.781,1.93666666666667
"782","-0.4",1,4.864,2.21333333333333
"783","-0.6",1,5.012,2.70666666666667
"784","-0.8",2,5.184,3.28
"785","-1",2,5.261,3.53666666666667
"786","-1.2",2,5.469,4.23
"787","-1.4",2,5.597,4.65666666666667
"788","-1.6",2,5.733,5.11
"789","-1.8",2,5.812,5.37333333333333
"790","-2",2,5.862,5.54
"791","-0.2",1,4.766,1.88666666666667
"792","-0.4",1,4.829,2.09666666666667
"793","-0.6",1,4.962,2.54
"794","-0.8",1,5.023,2.74333333333333
"795","-1",1,5.203,3.34333333333333
"796","-1.2",1,5.394,3.98
"797","-1.4",2,5.553,4.51
"798","-1.6",2,5.668,4.89333333333333
"799","-1.8",2,5.744,5.14666666666667
"800","-2",2,5.835,5.45
"801","-0.2",1,4.716,1.72
"802","-0.4",1,4.807,2.02333333333333
"803","-0.6",1,4.869,2.23
"804","-0.8",1,5.017,2.72333333333333
"805","-1",1,5.025,2.75
"806","-1.2",2,5.179,3.26333333333333
"807","-1.4",2,5.244,3.48
"808","-1.6",2,5.409,4.03
"809","-1.8",2,5.467,4.22333333333333
"810","-2",2,5.52,4.4
"811","-0.2",1,4.75,1.83333333333333
"812","-0.4",1,4.832,2.10666666666667
"813","-0.6",2,4.969,2.56333333333333
"814","-0.8",2,5.141,3.13666666666667
"815","-1",2,5.237,3.45666666666667
"816","-1.2",2,5.329,3.76333333333333
"817","-1.4",2,5.491,4.30333333333333
"818","-1.6",2,5.607,4.69
"819","-1.8",2,5.71,5.03333333333333
"820","-2",2,5.723,5.07666666666667
"821","-0.2",1,4.777,1.92333333333333
"822","-0.4",1,4.827,2.09
"823","-0.6",2,4.959,2.53
"824","-0.8",1,5.105,3.01666666666667
"825","-1",2,5.247,3.49
"826","-1.2",2,5.358,3.86
"827","-1.4",2,5.427,4.09
"828","-1.6",2,5.568,4.56
"829","-1.8",2,5.649,4.83
"830","-2",2,5.728,5.09333333333333
"831","-0.2",1,4.723,1.74333333333333
"832","-0.4",1,4.815,2.05
"833","-0.6",1,4.946,2.48666666666667
"834","-0.8",1,5.057,2.85666666666667
"835","-1",2,5.208,3.36
"836","-1.2",2,5.366,3.88666666666667
"837","-1.4",2,5.511,4.37
"838","-1.6",2,5.613,4.71
"839","-1.8",2,5.724,5.08
"840","-2",2,5.835,5.45
"841","-0.2",1,4.688,1.62666666666667
"842","-0.4",2,4.742,1.80666666666667
"843","-0.6",2,4.809,2.03
"844","-0.8",2,4.91,2.36666666666667
"845","-1",2,4.996,2.65333333333333
"846","-1.2",2,5.095,2.98333333333333
"847","-1.4",2,5.178,3.26
"848","-1.6",2,5.347,3.82333333333333
"849","-1.8",2,5.487,4.29
"850","-2",2,5.534,4.44666666666667
"851","-0.2",1,4.723,1.74333333333333
"852","-0.4",1,4.851,2.17
"853","-0.6",1,4.956,2.52
"854","-0.8",2,5.045,2.81666666666667
"855","-1",2,5.222,3.40666666666667
"856","-1.2",2,5.337,3.79
"857","-1.4",2,5.459,4.19666666666667
"858","-1.6",2,5.573,4.57666666666667
"859","-1.8",2,5.654,4.84666666666667
"860","-2",2,5.705,5.01666666666667
"861","-0.2",1,4.759,1.86333333333333
"862","-0.4",1,4.874,2.24666666666667
"863","-0.6",1,5.001,2.67
"864","-0.8",1,5.141,3.13666666666667
"865","-1",1,5.223,3.41
"866","-1.2",2,5.354,3.84666666666667
"867","-1.4",2,5.483,4.27666666666667
"868","-1.6",2,5.611,4.70333333333333
"869","-1.8",2,5.725,5.08333333333333
"870","-2",2,5.814,5.38
"871","-0.2",1,4.715,1.71666666666667
"872","-0.4",1,4.819,2.06333333333333
"873","-0.6",2,4.884,2.28
"874","-0.8",2,4.969,2.56333333333333
"875","-1",2,5.061,2.87
"876","-1.2",2,5.131,3.10333333333333
"877","-1.4",2,5.22,3.4
"878","-1.6",2,5.255,3.51666666666667
"879","-1.8",2,5.312,3.70666666666667
"880","-2",2,5.401,4.00333333333333
"881","-0.2",1,4.702,1.67333333333333
"882","-0.4",1,4.777,1.92333333333333
"883","-0.6",1,4.852,2.17333333333333
"884","-0.8",1,4.968,2.56
"885","-1",1,5.078,2.92666666666667
"886","-1.2",2,5.24,3.46666666666667
"887","-1.4",2,5.412,4.04
"888","-1.6",2,5.47,4.23333333333333
"889","-1.8",2,5.634,4.78
"890","-2",2,5.663,4.87666666666667
"891","-0.2",1,4.749,1.83
"892","-0.4",1,4.864,2.21333333333333
"893","-0.6",2,5.005,2.68333333333333
"894","-0.8",2,5.111,3.03666666666667
"895","-1",2,5.275,3.58333333333333
"896","-1.2",2,5.401,4.00333333333333
"897","-1.4",2,5.555,4.51666666666667
"898","-1.6",2,5.702,5.00666666666667
"899","-1.8",2,5.756,5.18666666666667
"900","-2",2,5.847,5.49
"901","-0.2",1,4.715,1.71666666666667
"902","-0.4",1,4.795,1.98333333333333
"903","-0.6",1,4.876,2.25333333333333
"904","-0.8",1,4.962,2.54
"905","-1",2,5.056,2.85333333333333
"906","-1.2",2,5.155,3.18333333333333
"907","-1.4",2,5.293,3.64333333333333
"908","-1.6",2,5.376,3.92
"909","-1.8",2,5.5,4.33333333333333
"910","-2",2,5.584,4.61333333333333
"911","-0.2",1,4.745,1.81666666666667
"912","-0.4",1,4.873,2.24333333333333
"913","-0.6",2,4.998,2.66
"914","-0.8",2,5.136,3.12
"915","-1",2,5.218,3.39333333333333
"916","-1.2",2,5.325,3.75
"917","-1.4",2,5.457,4.19
"918","-1.6",2,5.502,4.34
"919","-1.8",2,5.567,4.55666666666667
"920","-2",2,5.596,4.65333333333333
"921","-0.2",1,4.749,1.83
"922","-0.4",1,4.789,1.96333333333333
"923","-0.6",2,4.959,2.53
"924","-0.8",2,5.108,3.02666666666667
"925","-1",2,5.227,3.42333333333333
"926","-1.2",2,5.379,3.93
"927","-1.4",2,5.469,4.23
"928","-1.6",2,5.642,4.80666666666667
"929","-1.8",2,5.734,5.11333333333333
"930","-2",2,5.814,5.38
"931","-0.2",1,4.649,1.49666666666667
"932","-0.4",1,4.736,1.78666666666667
"933","-0.6",1,4.79,1.96666666666667
"934","-0.8",1,4.896,2.32
"935","-1",1,5.04,2.8
"936","-1.2",1,5.124,3.08
"937","-1.4",1,5.264,3.54666666666667
"938","-1.6",1,5.356,3.85333333333333
"939","-1.8",2,5.537,4.45666666666667
"940","-2",2,5.642,4.80666666666667
"941","-0.2",1,4.773,1.91
"942","-0.4",1,4.882,2.27333333333333
"943","-0.6",1,5.033,2.77666666666667
"944","-0.8",1,5.169,3.23
"945","-1",1,5.363,3.87666666666667
"946","-1.2",1,5.46,4.2
"947","-1.4",2,5.608,4.69333333333333
"948","-1.6",2,5.706,5.02
"949","-1.8",2,5.793,5.31
"950","-2",2,5.837,5.45666666666667
"951","-0.2",1,4.71,1.7
"952","-0.4",1,4.809,2.03
"953","-0.6",1,4.894,2.31333333333333
"954","-0.8",1,4.992,2.64
"955","-1",1,5.184,3.28
"956","-1.2",1,5.312,3.70666666666667
"957","-1.4",2,5.458,4.19333333333333
"958","-1.6",2,5.579,4.59666666666667
"959","-1.8",2,5.688,4.96
"960","-2",2,5.769,5.23
"961","-0.2",1,4.752,1.84
"962","-0.4",1,4.83,2.1
"963","-0.6",1,4.918,2.39333333333333
"964","-0.8",2,5.088,2.96
"965","-1",2,5.187,3.29
"966","-1.2",2,5.27,3.56666666666667
"967","-1.4",2,5.379,3.93
"968","-1.6",2,5.478,4.26
"969","-1.8",2,5.542,4.47333333333333
"970","-2",2,5.599,4.66333333333333
"971","-0.2",1,4.757,1.85666666666667
"972","-0.4",1,4.836,2.12
"973","-0.6",1,4.917,2.39
"974","-0.8",1,5.027,2.75666666666667
"975","-1",2,5.176,3.25333333333333
"976","-1.2",2,5.302,3.67333333333333
"977","-1.4",2,5.443,4.14333333333333
"978","-1.6",2,5.517,4.39
"979","-1.8",2,5.571,4.57
"980","-2",2,5.627,4.75666666666667
"981","-0.2",1,4.775,1.91666666666667
"982","-0.4",1,4.904,2.34666666666667
"983","-0.6",2,5.024,2.74666666666667
"984","-0.8",2,5.194,3.31333333333333
"985","-1",2,5.285,3.61666666666667
"986","-1.2",2,5.45,4.16666666666667
"987","-1.4",2,5.604,4.68
"988","-1.6",2,5.672,4.90666666666667
"989","-1.8",2,5.749,5.16333333333333
"990","-2",2,5.854,5.51333333333333
"991","-0.2",1,4.755,1.85
"992","-0.4",1,4.831,2.10333333333333
"993","-0.6",1,4.955,2.51666666666667
"994","-0.8",1,5.032,2.77333333333333
"995","-1",1,5.218,3.39333333333333
"996","-1.2",2,5.341,3.80333333333333
"997","-1.4",2,5.471,4.23666666666667
"998","-1.6",2,5.637,4.79
"999","-1.8",2,5.724,5.08
"1000","-2",2,5.816,5.38666666666667
