"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"709","0.98",2,5.868,5.56
"710","0.99",2,5.929,5.76333333333333
"711","0.37",1,4.638,1.46
"712","0.6",1,4.8,2
"713","0.75",1,4.979,2.59666666666667
"714","0.84",1,5.233,3.44333333333333
"715","0.9",1,5.433,4.11
"716","0.94",2,5.593,4.64333333333333
"717","0.96",2,5.777,5.25666666666667
"718","0.97",2,5.842,5.47333333333333
"719","0.98",2,5.866,5.55333333333333
"720","0.99",2,5.934,5.78
"721","0.37",1,4.648,1.49333333333333
"722","0.6",1,4.806,2.02
"723","0.75",1,4.962,2.54
"724","0.84",1,5.202,3.34
"725","0.9",1,5.429,4.09666666666667
"726","0.94",2,5.552,4.50666666666667
"727","0.96",2,5.725,5.08333333333333
"728","0.97",2,5.781,5.27
"729","0.98",2,5.87,5.56666666666667
"730","0.99",2,5.887,5.62333333333333
"731","0.37",1,4.644,1.48
"732","0.6",1,4.778,1.92666666666667
"733","0.75",1,4.969,2.56333333333333
"734","0.84",1,5.174,3.24666666666667
"735","0.9",2,5.468,4.22666666666667
"736","0.94",2,5.591,4.63666666666667
"737","0.96",2,5.722,5.07333333333333
"738","0.97",2,5.808,5.36
"739","0.98",2,5.908,5.69333333333333
"740","0.99",2,5.918,5.72666666666667
"741","0.37",1,4.616,1.38666666666667
"742","0.6",1,4.811,2.03666666666667
"743","0.75",2,4.975,2.58333333333333
"744","0.84",2,5.278,3.59333333333333
"745","0.9",2,5.375,3.91666666666667
"746","0.94",2,5.606,4.68666666666667
"747","0.96",2,5.74,5.13333333333333
"748","0.97",2,5.844,5.48
"749","0.98",2,5.903,5.67666666666667
"750","0.99",2,5.914,5.71333333333333
"751","0.37",1,4.657,1.52333333333333
"752","0.6",1,4.835,2.11666666666667
"753","0.75",1,5.002,2.67333333333333
"754","0.84",1,5.245,3.48333333333333
"755","0.9",1,5.443,4.14333333333333
"756","0.94",2,5.626,4.75333333333333
"757","0.96",2,5.714,5.04666666666667
"758","0.97",2,5.813,5.37666666666667
"759","0.98",2,5.885,5.61666666666667
"760","0.99",2,5.924,5.74666666666667
"761","0.37",1,4.625,1.41666666666667
"762","0.6",1,4.806,2.02
"763","0.75",1,4.988,2.62666666666667
"764","0.84",1,5.22,3.4
"765","0.9",2,5.473,4.24333333333333
"766","0.94",2,5.543,4.47666666666667
"767","0.96",2,5.722,5.07333333333333
"768","0.97",2,5.851,5.50333333333333
"769","0.98",2,5.894,5.64666666666667
"770","0.99",2,5.93,5.76666666666667
"771","0.37",1,4.635,1.45
"772","0.6",1,4.821,2.07
"773","0.75",1,4.982,2.60666666666667
"774","0.84",1,5.252,3.50666666666667
"775","0.9",1,5.427,4.09
"776","0.94",2,5.638,4.79333333333333
"777","0.96",2,5.715,5.05
"778","0.97",2,5.805,5.35
"779","0.98",2,5.867,5.55666666666667
"780","0.99",2,5.911,5.70333333333333
"781","0.37",1,4.652,1.50666666666667
"782","0.6",1,4.778,1.92666666666667
"783","0.75",1,4.954,2.51333333333333
"784","0.84",1,5.198,3.32666666666667
"785","0.9",1,5.467,4.22333333333333
"786","0.94",2,5.64,4.8
"787","0.96",2,5.748,5.16
"788","0.97",2,5.796,5.32
"789","0.98",2,5.883,5.61
"790","0.99",2,5.94,5.8
"791","0.37",1,4.637,1.45666666666667
"792","0.6",1,4.765,1.88333333333333
"793","0.75",2,5.002,2.67333333333333
"794","0.84",2,5.213,3.37666666666667
"795","0.9",2,5.437,4.12333333333333
"796","0.94",2,5.657,4.85666666666667
"797","0.96",2,5.728,5.09333333333333
"798","0.97",2,5.841,5.47
"799","0.98",2,5.873,5.57666666666667
"800","0.99",2,5.944,5.81333333333333
"801","0.37",1,4.627,1.42333333333333
"802","0.6",1,4.806,2.02
"803","0.75",1,5.002,2.67333333333333
"804","0.84",2,5.239,3.46333333333333
"805","0.9",2,5.414,4.04666666666667
"806","0.94",2,5.62,4.73333333333333
"807","0.96",2,5.734,5.11333333333333
"808","0.97",2,5.873,5.57666666666667
"809","0.98",2,5.897,5.65666666666667
"810","0.99",2,5.95,5.83333333333333
"811","0.37",1,4.647,1.49
"812","0.6",1,4.799,1.99666666666667
"813","0.75",2,5.005,2.68333333333333
"814","0.84",2,5.226,3.42
"815","0.9",2,5.457,4.19
"816","0.94",2,5.623,4.74333333333333
"817","0.96",2,5.68,4.93333333333333
"818","0.97",2,5.857,5.52333333333333
"819","0.98",2,5.912,5.70666666666667
"820","0.99",2,5.927,5.75666666666667
"821","0.37",1,4.628,1.42666666666667
"822","0.6",1,4.805,2.01666666666667
"823","0.75",1,4.99,2.63333333333333
"824","0.84",2,5.214,3.38
"825","0.9",2,5.405,4.01666666666667
"826","0.94",2,5.681,4.93666666666667
"827","0.96",2,5.697,4.99
"828","0.97",2,5.801,5.33666666666667
"829","0.98",2,5.898,5.66
"830","0.99",2,5.925,5.75
"831","0.37",1,4.633,1.44333333333333
"832","0.6",1,4.805,2.01666666666667
"833","0.75",1,5.008,2.69333333333333
"834","0.84",1,5.217,3.39
"835","0.9",1,5.474,4.24666666666667
"836","0.94",2,5.598,4.66
"837","0.96",2,5.725,5.08333333333333
"838","0.97",2,5.843,5.47666666666667
"839","0.98",2,5.879,5.59666666666667
"840","0.99",2,5.924,5.74666666666667
"841","0.37",2,4.627,1.42333333333333
"842","0.6",2,4.812,2.04
"843","0.75",2,5.019,2.73
"844","0.84",2,5.256,3.52
"845","0.9",2,5.476,4.25333333333333
"846","0.94",2,5.631,4.77
"847","0.96",2,5.754,5.18
"848","0.97",2,5.853,5.51
"849","0.98",2,5.91,5.7
"850","0.99",2,5.952,5.84
"851","0.37",1,4.617,1.39
"852","0.6",1,4.811,2.03666666666667
"853","0.75",1,5.025,2.75
"854","0.84",2,5.234,3.44666666666667
"855","0.9",2,5.437,4.12333333333333
"856","0.94",2,5.631,4.77
"857","0.96",2,5.709,5.03
"858","0.97",2,5.85,5.5
"859","0.98",2,5.883,5.61
"860","0.99",2,5.924,5.74666666666667
"861","0.37",1,4.647,1.49
"862","0.6",1,4.791,1.97
"863","0.75",1,4.955,2.51666666666667
"864","0.84",1,5.184,3.28
"865","0.9",2,5.485,4.28333333333333
"866","0.94",2,5.657,4.85666666666667
"867","0.96",2,5.727,5.09
"868","0.97",2,5.792,5.30666666666667
"869","0.98",2,5.886,5.62
"870","0.99",2,5.926,5.75333333333333
"871","0.37",1,4.636,1.45333333333333
"872","0.6",1,4.817,2.05666666666667
"873","0.75",2,4.986,2.62
"874","0.84",2,5.235,3.45
"875","0.9",2,5.432,4.10666666666667
"876","0.94",2,5.605,4.68333333333333
"877","0.96",2,5.708,5.02666666666667
"878","0.97",2,5.836,5.45333333333333
"879","0.98",2,5.897,5.65666666666667
"880","0.99",2,5.924,5.74666666666667
"881","0.37",1,4.624,1.41333333333333
"882","0.6",1,4.807,2.02333333333333
"883","0.75",1,5.023,2.74333333333333
"884","0.84",2,5.162,3.20666666666667
"885","0.9",2,5.406,4.02
"886","0.94",2,5.584,4.61333333333333
"887","0.96",2,5.747,5.15666666666667
"888","0.97",2,5.823,5.41
"889","0.98",2,5.849,5.49666666666667
"890","0.99",2,5.911,5.70333333333333
"891","0.37",1,4.627,1.42333333333333
"892","0.6",1,4.806,2.02
"893","0.75",1,4.963,2.54333333333333
"894","0.84",1,5.246,3.48666666666667
"895","0.9",2,5.428,4.09333333333333
"896","0.94",2,5.567,4.55666666666667
"897","0.96",2,5.709,5.03
"898","0.97",2,5.851,5.50333333333333
"899","0.98",2,5.854,5.51333333333333
"900","0.99",2,5.917,5.72333333333333
"901","0.37",1,4.633,1.44333333333333
"902","0.6",1,4.821,2.07
"903","0.75",1,5.016,2.72
"904","0.84",1,5.219,3.39666666666667
"905","0.9",2,5.469,4.23
"906","0.94",2,5.576,4.58666666666667
"907","0.96",2,5.738,5.12666666666667
"908","0.97",2,5.834,5.44666666666667
"909","0.98",2,5.904,5.68
"910","0.99",2,5.912,5.70666666666667
"911","0.37",1,4.632,1.44
"912","0.6",1,4.83,2.1
"913","0.75",1,4.982,2.60666666666667
"914","0.84",2,5.202,3.34
"915","0.9",2,5.428,4.09333333333333
"916","0.94",2,5.59,4.63333333333333
"917","0.96",2,5.742,5.14
"918","0.97",2,5.812,5.37333333333333
"919","0.98",2,5.893,5.64333333333333
"920","0.99",2,5.897,5.65666666666667
"921","0.37",1,4.632,1.44
"922","0.6",1,4.781,1.93666666666667
"923","0.75",1,5.054,2.84666666666667
"924","0.84",1,5.309,3.69666666666667
"925","0.9",1,5.418,4.06
"926","0.94",2,5.61,4.7
"927","0.96",2,5.73,5.1
"928","0.97",2,5.779,5.26333333333333
"929","0.98",2,5.902,5.67333333333333
"930","0.99",2,5.923,5.74333333333333
"931","0.37",1,4.65,1.5
"932","0.6",1,4.82,2.06666666666667
"933","0.75",1,4.948,2.49333333333333
"934","0.84",2,5.231,3.43666666666667
"935","0.9",2,5.351,3.83666666666667
"936","0.94",2,5.586,4.62
"937","0.96",2,5.764,5.21333333333333
"938","0.97",2,5.867,5.55666666666667
"939","0.98",2,5.85,5.5
"940","0.99",2,5.913,5.71
"941","0.37",1,4.632,1.44
"942","0.6",1,4.802,2.00666666666667
"943","0.75",1,5.052,2.84
"944","0.84",1,5.215,3.38333333333333
"945","0.9",2,5.407,4.02333333333333
"946","0.94",2,5.634,4.78
"947","0.96",2,5.728,5.09333333333333
"948","0.97",2,5.813,5.37666666666667
"949","0.98",2,5.889,5.63
"950","0.99",2,5.901,5.67
"951","0.37",1,4.636,1.45333333333333
"952","0.6",1,4.843,2.14333333333333
"953","0.75",2,5.031,2.77
"954","0.84",2,5.28,3.6
"955","0.9",2,5.409,4.03
"956","0.94",2,5.621,4.73666666666667
"957","0.96",2,5.738,5.12666666666667
"958","0.97",2,5.83,5.43333333333333
"959","0.98",2,5.873,5.57666666666667
"960","0.99",2,5.931,5.77
"961","0.37",1,4.648,1.49333333333333
"962","0.6",1,4.798,1.99333333333333
"963","0.75",1,4.992,2.64
"964","0.84",1,5.21,3.36666666666667
"965","0.9",2,5.449,4.16333333333333
"966","0.94",2,5.632,4.77333333333333
"967","0.96",2,5.753,5.17666666666667
"968","0.97",2,5.835,5.45
"969","0.98",2,5.904,5.68
"970","0.99",2,5.925,5.75
"971","0.37",1,4.62,1.4
"972","0.6",2,4.815,2.05
"973","0.75",2,4.968,2.56
"974","0.84",2,5.202,3.34
"975","0.9",2,5.429,4.09666666666667
"976","0.94",2,5.59,4.63333333333333
"977","0.96",2,5.75,5.16666666666667
"978","0.97",2,5.85,5.5
"979","0.98",2,5.896,5.65333333333333
"980","0.99",2,5.925,5.75
"981","0.37",1,4.634,1.44666666666667
"982","0.6",1,4.773,1.91
"983","0.75",1,4.975,2.58333333333333
"984","0.84",2,5.198,3.32666666666667
"985","0.9",2,5.404,4.01333333333333
"986","0.94",2,5.63,4.76666666666667
"987","0.96",2,5.769,5.23
"988","0.97",2,5.831,5.43666666666667
"989","0.98",2,5.88,5.6
"990","0.99",2,5.929,5.76333333333333
"991","0.37",1,4.639,1.46333333333333
"992","0.6",1,4.777,1.92333333333333
"993","0.75",1,5.012,2.70666666666667
"994","0.84",1,5.238,3.46
"995","0.9",1,5.413,4.04333333333333
"996","0.94",1,5.57,4.56666666666667
"997","0.96",2,5.699,4.99666666666667
"998","0.97",2,5.831,5.43666666666667
"999","0.98",2,5.895,5.65
"1000","0.99",2,5.933,5.77666666666667
