"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"821","0.37",2,1.457,1.425
"822","0.6",2,2,1.985
"823","0.75",2,2.607,2.635
"824","0.84",1,3.401,3.405
"825","0.9",1,4.034,4.395
"826","0.94",1,4.682,4.535
"827","0.96",1,5.062,5.065
"828","0.97",1,5.399,5.535
"829","0.98",1,5.637,5.595
"830","0.99",1,5.762,5.775
"831","0.37",2,1.487,1.5
"832","0.6",2,1.91,1.94
"833","0.75",2,2.664,2.745
"834","0.84",2,3.432,3.42
"835","0.9",1,4.081,4.19
"836","0.94",1,4.716,4.725
"837","0.96",1,5.025,5.125
"838","0.97",1,5.348,5.245
"839","0.98",1,5.626,5.635
"840","0.99",1,5.779,5.73
"841","0.37",2,1.452,1.42
"842","0.6",2,1.971,1.975
"843","0.75",2,2.675,2.675
"844","0.84",1,3.492,3.455
"845","0.9",1,4.141,4.16
"846","0.94",1,4.782,4.95
"847","0.96",1,5.113,5.13
"848","0.97",1,5.455,5.565
"849","0.98",1,5.603,5.62
"850","0.99",1,5.75,5.705
"851","0.37",3,1.419,1.43
"852","0.6",2,2.018,1.94
"853","0.75",1,2.66,2.55
"854","0.84",1,3.454,3.555
"855","0.9",1,4.102,3.94
"856","0.94",1,4.691,4.75
"857","0.96",1,5.216,5.14
"858","0.97",1,5.384,5.495
"859","0.98",1,5.566,5.68
"860","0.99",1,5.792,5.855
"861","0.37",3,1.457,1.49
"862","0.6",2,1.945,1.975
"863","0.75",2,2.634,2.64
"864","0.84",1,3.471,3.335
"865","0.9",1,4.244,4.275
"866","0.94",1,4.738,4.76
"867","0.96",1,5.154,5.205
"868","0.97",1,5.473,5.53
"869","0.98",1,5.656,5.635
"870","0.99",1,5.718,5.765
"871","0.37",1,1.438,1.415
"872","0.6",1,1.969,1.97
"873","0.75",1,2.691,2.7
"874","0.84",1,3.337,3.385
"875","0.9",1,4.003,3.745
"876","0.94",1,4.746,4.71
"877","0.96",1,5.139,5.025
"878","0.97",1,5.416,5.3
"879","0.98",1,5.625,5.73
"880","0.99",1,5.735,5.685
"881","0.37",2,1.468,1.415
"882","0.6",2,1.981,1.98
"883","0.75",1,2.642,2.655
"884","0.84",1,3.355,3.43
"885","0.9",1,4.156,4.18
"886","0.94",1,4.766,4.73
"887","0.96",1,5.088,5.13
"888","0.97",1,5.407,5.275
"889","0.98",1,5.625,5.7
"890","0.99",1,5.768,5.8
"891","0.37",2,1.448,1.44
"892","0.6",2,1.958,1.955
"893","0.75",1,2.688,2.72
"894","0.84",1,3.442,3.325
"895","0.9",1,4.149,4.265
"896","0.94",1,4.815,4.7
"897","0.96",1,5.106,5.045
"898","0.97",1,5.4,5.375
"899","0.98",1,5.652,5.695
"900","0.99",1,5.749,5.68
"901","0.37",2,1.45,1.375
"902","0.6",2,1.975,1.92
"903","0.75",2,2.715,2.755
"904","0.84",1,3.446,3.46
"905","0.9",1,4.249,4.285
"906","0.94",1,4.697,4.785
"907","0.96",1,5.089,5.055
"908","0.97",1,5.507,5.66
"909","0.98",1,5.634,5.645
"910","0.99",1,5.753,5.83
"911","0.37",2,1.47,1.505
"912","0.6",2,2.014,1.98
"913","0.75",2,2.682,2.705
"914","0.84",1,3.51,3.52
"915","0.9",1,4.04,4.065
"916","0.94",1,4.693,4.715
"917","0.96",1,5.094,5.045
"918","0.97",1,5.416,5.445
"919","0.98",1,5.669,5.595
"920","0.99",1,5.76,5.745
"921","0.37",1,1.477,1.44
"922","0.6",1,2.006,2.09
"923","0.75",1,2.653,2.545
"924","0.84",1,3.498,3.545
"925","0.9",1,3.953,3.885
"926","0.94",1,4.705,4.6
"927","0.96",1,5.171,5.14
"928","0.97",1,5.369,5.295
"929","0.98",1,5.643,5.7
"930","0.99",1,5.806,5.85
"931","0.37",3,1.488,1.505
"932","0.6",1,2.047,2.035
"933","0.75",1,2.691,2.85
"934","0.84",1,3.462,3.435
"935","0.9",1,4.125,4.02
"936","0.94",1,4.684,4.93
"937","0.96",1,5.175,5.055
"938","0.97",1,5.421,5.455
"939","0.98",1,5.64,5.76
"940","0.99",1,5.754,5.73
"941","0.37",2,1.447,1.41
"942","0.6",2,2.053,2.035
"943","0.75",2,2.707,2.555
"944","0.84",2,3.457,3.545
"945","0.9",1,4.104,4.095
"946","0.94",1,4.734,4.82
"947","0.96",1,5.074,5.02
"948","0.97",1,5.38,5.4
"949","0.98",1,5.645,5.57
"950","0.99",1,5.763,5.795
"951","0.37",2,1.428,1.4
"952","0.6",2,1.967,1.955
"953","0.75",2,2.602,2.565
"954","0.84",2,3.467,3.375
"955","0.9",1,4.166,4.295
"956","0.94",1,4.695,4.445
"957","0.96",1,5.14,5.085
"958","0.97",1,5.46,5.435
"959","0.98",1,5.59,5.605
"960","0.99",1,5.735,5.71
"961","0.37",2,1.455,1.415
"962","0.6",2,1.966,1.935
"963","0.75",2,2.707,2.735
"964","0.84",1,3.476,3.345
"965","0.9",1,4.075,3.965
"966","0.94",1,4.692,4.66
"967","0.96",1,5.104,5.125
"968","0.97",1,5.51,5.575
"969","0.98",1,5.657,5.61
"970","0.99",1,5.794,5.86
"971","0.37",1,1.432,1.44
"972","0.6",1,1.996,2.01
"973","0.75",1,2.628,2.735
"974","0.84",1,3.39,3.535
"975","0.9",1,4.022,3.94
"976","0.94",1,4.718,4.675
"977","0.96",1,5.087,4.975
"978","0.97",1,5.377,5.34
"979","0.98",1,5.667,5.7
"980","0.99",1,5.777,5.665
"981","0.37",2,1.435,1.39
"982","0.6",2,2.025,2.06
"983","0.75",2,2.724,2.75
"984","0.84",2,3.336,3.44
"985","0.9",1,4.211,4.305
"986","0.94",1,4.694,4.53
"987","0.96",1,5.074,4.965
"988","0.97",1,5.365,5.315
"989","0.98",1,5.596,5.54
"990","0.99",1,5.77,5.75
"991","0.37",3,1.443,1.425
"992","0.6",2,1.955,1.925
"993","0.75",2,2.686,2.735
"994","0.84",2,3.314,3.46
"995","0.9",1,4.17,4.19
"996","0.94",1,4.646,4.755
"997","0.96",1,5.115,5.115
"998","0.97",1,5.423,5.355
"999","0.98",1,5.66,5.69
"1000","0.99",1,5.734,5.665
